TF	GeneSet_ID	GeneSetName	#Set genes	Direction	#TF targets	# in overlap	P_raw	P_adj	EnrichedGenes
NFE2L2	KEGG-hsa05330	Allograft_rejection	38	0	236	10	1.59362502128e-06	0.0489641287788	CD40 CD80 CD86 HLA-A HLA-DPA1 HLA-DPB1 HLA-DQA1 HLA-DRA HLA-DRB1 HLA-E
RUNX1	KEGG-hsa05416	Viral_myocarditis	71	0	18	5	1.69958333762e-06	0.0522179984651	HLA-DPA1 HLA-DPB1 HLA-DQA1 HLA-DRA HLA-DRB1
ATF3	KEGG-hsa05416	Viral_myocarditis	71	0	123	10	1.76779677608e-06	0.0543120203514	BID CCND1 CYCS HLA-A HLA-DMA HLA-DPA1 HLA-DPB1 HLA-DRA HLA-DRB1 HLA-DRB5
ETS2	KEGG-hsa04060	Cytokine-cytokine_receptor_interaction	267	0	194	25	1.82255357806e-06	0.0559924910251	CCL15 CCL18 CCL2 CCL20 CCL23 CCL3 CCL3L3 CCL4 CCL4L2 CCL5 CCL8 CCR1 CSF1R CSF2RA CXCL2 CXCL3 IFNGR1 IFNGR2 IL18 IL1B IL2RA IL3RA IL7R INHBA TNFRSF21
RUNX1	KEGG-hsa05140	Leishmaniasis	72	0	18	5	1.82303598195e-06	0.0560054884015	HLA-DPA1 HLA-DPB1 HLA-DQA1 HLA-DRA HLA-DRB1
ETS2	KEGG-hsa05322	Systemic_lupus_erythematosus	136	0	194	17	1.92202682903e-06	0.0590446641877	C1QA C1QB C1QC C2 CD80 CD86 FCGR2A FCGR2B FCGR3A HIST1H2BC HLA-DPA1 HLA-DPB1 HLA-DQA1 HLA-DQB1 HLA-DRA HLA-DRB1 HLA-DRB5
FOXO3	KEGG-hsa05130	Pathogenic_Escherichia_coli_infection	55	0	93	8	1.93248893721e-06	0.059364127662	ACTB ACTG1 TUBA1A TUBA1B TUBB TUBB2A TUBB4B YWHAQ
IRF9	KEGG-hsa05162	Measles	135	0	98	12	2.00846935561e-06	0.0616961616656	DDX58 EIF2AK2 IFIH1 IFNGR2 IRF7 MX1 OAS1 OAS2 OAS3 STAT1 STAT2 TNFSF10
YBX1	KEGG-hsa04062	Chemokine_signaling_pathway	190	0	140	17	2.16450114887e-06	0.0664869817899	CCL18 CCL20 CCL23 CCL3 CCL3L3 CCL4 CCL4L2 CCL5 CCL8 CCR1 CXCL3 GNGT2 LYN NCF1 NFKBIA PRKACB STAT1
HMGA1	KEGG-hsa04060	Cytokine-cytokine_receptor_interaction	267	0	263	30	2.23877345662e-06	0.0687661654935	CCL1 CCL15 CCL18 CCL22 CCL23 CCL3 CCL4 CCL4L2 CCL8 CSF1 CSF2RA CXCL2 CXCL3 CXCR4 FLT1 IFNGR1 IL10RA IL18 IL1B IL2RA IL7R TNFRSF12A TNFRSF18 TNFRSF1B TNFRSF21 TNFRSF9 TNFSF10 TNFSF12 TNFSF13B TNFSF14
MEF2A	KEGG-hsa04640	Hematopoietic_cell_lineage	88	0	210	14	2.244789858e-06	0.0689487204884	ANPEP CD14 CD33 CD44 CD55 CSF1 CSF2RA HLA-DRA HLA-DRB1 HLA-DRB5 IL1B IL2RA IL7R MME
ATF3	KEGG-hsa05332	Graft-versus-host_disease	43	0	123	8	2.31486314162e-06	0.0710987065316	HLA-A HLA-DMA HLA-DPA1 HLA-DPB1 HLA-DRA HLA-DRB1 HLA-DRB5 IL1B
IRF3	KEGG-hsa05322	Systemic_lupus_erythematosus	136	0	28	7	2.41603922702e-06	0.0742038127793	C1QA C1QB C1QC FCGR2B HLA-DPA1 HLA-DRA HLA-DRB1
ATF3	KEGG-hsa05323	Rheumatoid_arthritis	91	0	123	11	2.49432273181e-06	0.0766056397392	CCL20 HLA-DMA HLA-DPA1 HLA-DPB1 HLA-DRA HLA-DRB1 HLA-DRB5 IL18 IL1B JUN TLR2
PKNOX1	KEGG-hsa05323	Rheumatoid_arthritis	91	0	300	17	2.57233336765e-06	0.0789989300538	ACP5 ATP6V1D CCL2 CCL20 CCL3 CCL3L3 CCL5 CD80 CD86 HLA-DMB HLA-DPB1 HLA-DQA1 ICAM1 IL18 IL1B TLR2 TNFSF13B
ATF3	KEGG-hsa04940	Type_I_diabetes_mellitus	44	0	123	8	2.78010463139e-06	0.0853770132301	HLA-A HLA-DMA HLA-DPA1 HLA-DPB1 HLA-DRA HLA-DRB1 HLA-DRB5 IL1B
ETS2	KEGG-hsa05416	Viral_myocarditis	71	0	194	12	2.78616421912e-06	0.0855603170048	CD55 CD80 CD86 HLA-A HLA-DPA1 HLA-DPB1 HLA-DQA1 HLA-DQB1 HLA-DRA HLA-DRB1 HLA-DRB5 ICAM1
TCF7L2	KEGG-hsa04145	Phagosome	152	0	26	7	2.95160102015e-06	0.0906377641268	ACTB ACTG1 CLEC7A CYBB HLA-DRA MRC1 TUBA1A
KLF6	KEGG-hsa05330	Allograft_rejection	38	0	65	6	3.04407318064e-06	0.0934743551578	CD80 HLA-DMA HLA-DMB HLA-DPA1 HLA-DRB1 HLA-E
MXD4	KEGG-hsa05012	Parkinson's_disease	130	0	6	4	3.32576758766e-06	0.102121019547	MT-ATP6 MT-ND2 MT-ND4 MT-ND5
XBP1	KEGG-hsa05130	Pathogenic_Escherichia_coli_infection	55	0	26	5	3.39272125227e-06	0.104173506051	ACTG1 NCL TUBA1A TUBA1B TUBB
MXD4	KEGG-hsa00190	Oxidative_phosphorylation	131	0	6	4	3.42956905997e-06	0.105301488417	MT-ATP6 MT-ND2 MT-ND4 MT-ND5
NFAT5	KEGG-hsa05152	Tuberculosis	180	0	23	7	3.66269046925e-06	0.112455585477	CALM3 CD74 CLEC7A HLA-DPA1 IFNGR1 IL1B LSP1
NFE2L2	KEGG-hsa05416	Viral_myocarditis	71	0	236	13	3.73574595236e-06	0.114694872229	BID CCND1 CD40 CD80 CD86 CYCS HLA-A HLA-DPA1 HLA-DPB1 HLA-DQA1 HLA-DRA HLA-DRB1 HLA-E
NFKB2	KEGG-hsa05323	Rheumatoid_arthritis	91	0	129	11	3.99047424726e-06	0.122511549865	CCL2 CCL20 CCL3 CCL3L3 CCL5 CD80 HLA-DQA1 HLA-DQB1 HLA-DRA ICAM1 TNFSF13B
KLF10	KEGG-hsa04978	Mineral_absorption	51	0	51	6	4.24400235666e-06	0.130290872349	FTH1 MT1E MT1F MT1G MT1H MT2A
HMGA1	KEGG-hsa05152	Tuberculosis	180	0	263	23	4.30874962598e-06	0.132274304768	C3 CALM2 CD14 CD74 CLEC4E CTSD CTSS CYCS CYP27B1 FCGR1A FCGR2A FCGR3A HLA-DQA1 HLA-DQB1 HLA-DRB1 HSPD1 IFNGR1 IL10RA IL18 IL1B LSP1 MRC1 TLR2
ZNF267	KEGG-hsa04145	Phagosome	152	0	11	5	4.43500599845e-06	0.13614581414	ACTB ACTG1 TUBA1A TUBB TUBB4B
IRF5	KEGG-hsa05162	Measles	135	0	88	11	4.46191182135e-06	0.13696730718	DDX58 EIF2AK2 IFIH1 IRF7 MX1 OAS1 OAS2 OAS3 SLAMF1 STAT1 STAT2
NR1H3	KEGG-hsa05332	Graft-versus-host_disease	43	0	180	9	4.48839301215e-06	0.137775711901	CD86 HLA-A HLA-DPA1 HLA-DPB1 HLA-DQA1 HLA-DRA HLA-DRB1 HLA-DRB5 IL1B
MEF2A	KEGG-hsa04672	Intestinal_immune_network_for_IgA_production	47	0	210	10	4.48974658607e-06	0.137812771459	CD86 HLA-DPA1 HLA-DPB1 HLA-DQA1 HLA-DQB1 HLA-DRA HLA-DRB1 HLA-DRB5 IL15RA TNFSF13B
MAFB	KEGG-hsa05150	Staphylococcus_aureus_infection	55	0	104	8	4.51606557128e-06	0.138616116645	C1QB C1QC C3AR1 C5AR1 CFD FCGR2A FCGR3A FPR1
IRF7	KEGG-hsa05162	Measles	135	0	144	14	4.51996217088e-06	0.138731198911	DDX58 EIF2AK2 IFIH1 IFNGR2 IL2RA IRF7 MX1 OAS1 OAS2 OAS3 SLAMF1 STAT1 STAT2 TNFSF10
NR3C1	KEGG-hsa04062	Chemokine_signaling_pathway	190	0	118	15	4.96943486983e-06	0.152521895025	CCL15 CCL18 CCL2 CCL20 CCL22 CCL23 CCL3 CCL3L3 CCL4 CCL4L2 CCL8 CCR1 CXCL2 NCF1 NFKBIA
IRF5	KEGG-hsa04672	Intestinal_immune_network_for_IgA_production	47	0	88	7	5.16100562442e-06	0.158396423619	CD40 HLA-DPA1 HLA-DPB1 HLA-DRB1 HLA-DRB5 IL15RA TNFSF13B
KLF6	KEGG-hsa04145	Phagosome	152	0	65	10	5.29920597103e-06	0.162632631251	FCGR2A HLA-DMA HLA-DMB HLA-DPA1 HLA-DRB1 HLA-E MRC1 NCF1 NCF2 TUBA1A
RBPJ	KEGG-hsa05140	Leishmaniasis	72	0	108	9	5.5825062254e-06	0.171321533551	HLA-DPA1 HLA-DPB1 HLA-DQA1 HLA-DQB1 HLA-DRA HLA-DRB1 HLA-DRB5 IFNGR2 IL1B
MEF2A	KEGG-hsa05322	Systemic_lupus_erythematosus	136	0	210	17	5.70868180905e-06	0.175188027356	C1QA C1QB C1QC C2 C3 CD86 FCGR2A FCGR3A H2AFY H3F3B HLA-DPA1 HLA-DPB1 HLA-DQA1 HLA-DQB1 HLA-DRA HLA-DRB1 HLA-DRB5
KLF6	KEGG-hsa05323	Rheumatoid_arthritis	91	0	65	8	5.97609041741e-06	0.183388286639	CCL2 CD80 HLA-DMA HLA-DMB HLA-DPA1 HLA-DRB1 ICAM1 IL18
POU2F2	KEGG-hsa04062	Chemokine_signaling_pathway	190	0	135	16	6.01659381472e-06	0.184625197798	CCL15 CCL18 CCL2 CCL20 CCL23 CCL3 CCL3L3 CCL4L2 CCL7 CCL8 CCR1 CXCL2 FGR HCK LYN PRKACB
RBPJ	KEGG-hsa04514	Cell_adhesion_molecules_(CAMs)	136	0	108	12	6.12111243092e-06	0.187826334943	CD40 CD86 HLA-A HLA-DPA1 HLA-DPB1 HLA-DQA1 HLA-DQB1 HLA-DRA HLA-DRB1 HLA-DRB5 ICAM1 PTPRC
KLF6	KEGG-hsa05332	Graft-versus-host_disease	43	0	65	6	6.4378070338e-06	0.197537671025	CD80 HLA-DMA HLA-DMB HLA-DPA1 HLA-DRB1 HLA-E
FOS	KEGG-hsa04380	Osteoclast_differentiation	130	0	95	11	6.58757680339e-06	0.202126619058	CSF1R CYBB FCGR3A JUN NCF1 NCF2 NFKB2 NFKBIA PPARG STAT1 TREM2
NFE2L2	KEGG-hsa05322	Systemic_lupus_erythematosus	136	0	236	18	6.88373366786e-06	0.211206716397	C1QA C1QB C1QC C2 C3 CD40 CD80 CD86 FCGR2A FCGR3A H2AFY H3F3B HLA-DPA1 HLA-DPB1 HLA-DQA1 HLA-DRA HLA-DRB1 SSB
ETS2	KEGG-hsa05320	Autoimmune_thyroid_disease	53	0	194	10	6.94480094798e-06	0.213073437885	CD80 CD86 HLA-A HLA-DPA1 HLA-DPB1 HLA-DQA1 HLA-DQB1 HLA-DRA HLA-DRB1 HLA-DRB5
PLSCR1	KEGG-hsa05012	Parkinson's_disease	130	0	47	8	7.0778910255e-06	0.217149696662	MT-ATP6 MT-CO3 MT-CYB MT-ND2 MT-ND4 MT-ND5 NDUFB9 UCHL1
IRF3	KEGG-hsa05142	Chagas_disease_(American_trypanosomiasis)	104	0	28	6	7.33312296752e-06	0.224972879521	C1QA C1QB C1QC CCL3 IFNGR1 NFKBIA
KLF6	KEGG-hsa04940	Type_I_diabetes_mellitus	44	0	65	6	7.39013498408e-06	0.226714561041	CD80 HLA-DMA HLA-DMB HLA-DPA1 HLA-DRB1 HLA-E
BATF3	KEGG-hsa03320	PPAR_signaling_pathway	71	0	144	10	7.39482646372e-06	0.226851091428	ACSL1 ACSL4 CD36 CYP27A1 FABP3 FABP4 GK LPL OLR1 UBC
POU2F2	KEGG-hsa04380	Osteoclast_differentiation	130	0	135	13	7.40774110708e-06	0.227239866201	ACP5 CSF1R CYBB FCGR3A IFNGR1 IFNGR2 IL1B JUN LILRA1 LILRB1 LILRB2 NCF2 SOCS3
PLSCR1	KEGG-hsa00190	Oxidative_phosphorylation	131	0	47	8	7.4932867602e-06	0.229856571369	ATP6V1D MT-ATP6 MT-CO3 MT-CYB MT-ND2 MT-ND4 MT-ND5 NDUFB9
RELA	KEGG-hsa04145	Phagosome	152	0	134	14	7.82130340515e-06	0.23991066065	ACTB ACTG1 ATP6V1D CALR CD36 CORO1A HLA-A HLA-E MRC1 MSR1 NCF1 TUBA1B TUBB2A TUBB4B
ETV5	KEGG-hsa05130	Pathogenic_Escherichia_coli_infection	55	0	80	7	8.01100349657e-06	0.24572151025	ACTB ACTG1 CD14 TUBA1B TUBA4A TUBB YWHAQ
NR1H3	KEGG-hsa05416	Viral_myocarditis	71	0	180	11	8.53893919273e-06	0.261906342919	ACTB CCND1 CD86 CYCS HLA-A HLA-DPA1 HLA-DPB1 HLA-DQA1 HLA-DRA HLA-DRB1 HLA-DRB5
NFE2L2	KEGG-hsa04640	Hematopoietic_cell_lineage	88	0	236	14	8.82718619089e-06	0.270738627661	ANPEP CD14 CD36 CD38 CD44 CD9 CSF1R CSF2RA HLA-DRA HLA-DRB1 IL2RA IL3RA IL7R MME
YBX1	KEGG-hsa05323	Rheumatoid_arthritis	91	0	140	11	8.84563049608e-06	0.271295487315	ACP5 CCL20 CCL3 CCL3L3 CCL5 CD80 CD86 HLA-DMA HLA-DMB ICAM1 IL1B
NFE2L2	KEGG-hsa05152	Tuberculosis	180	0	236	21	8.90017413757e-06	0.272959440625	BID C3 CALM2 CD14 CD74 CTSS CYCS FCGR2A FCGR3A HLA-DPA1 HLA-DPB1 HLA-DQA1 HLA-DRA HLA-DRB1 IFNGR1 IFNGR2 IL10RA IL18 LSP1 NFKB1 TLR2
ATF5	KEGG-hsa05012	Parkinson's_disease	130	0	64	9	9.5242837177e-06	0.292090733054	MT-ATP6 MT-CO3 MT-CYB MT-ND2 MT-ND4 MT-ND5 NDUFB9 SLC25A5 SNCA
NR3C1	KEGG-hsa04380	Osteoclast_differentiation	130	0	118	12	9.66606595143e-06	0.296429244533	ACP5 CYBB FCGR2A FCGR2B FOS IFNGR2 IL1B JUN LILRB1 LILRB2 NCF1 NFKBIA
HMGN3	KEGG-hsa04060	Cytokine-cytokine_receptor_interaction	267	0	59	12	1.00717582407e-05	0.308860538211	CCL2 CCL20 CCL3 CCL3L3 CCL4 CCL7 CCL8 CXCL2 CXCL3 IL1B IL3RA INHBA
HMGN3	KEGG-hsa04978	Mineral_absorption	51	0	59	6	1.00719926391e-05	0.308857654279	MT1F MT1G MT1H MT1M MT1X SLC11A1
ATF3	KEGG-hsa05330	Allograft_rejection	38	0	123	7	1.09755346464e-05	0.336553794396	HLA-A HLA-DMA HLA-DPA1 HLA-DPB1 HLA-DRA HLA-DRB1 HLA-DRB5
NFE2L2	KEGG-hsa04612	Antigen_processing_and_presentation	78	0	236	13	1.10302848706e-05	0.338221624987	CALR CD74 CTSB CTSS HLA-A HLA-DPA1 HLA-DPB1 HLA-DQA1 HLA-DRA HLA-DRB1 HLA-E HSPA1A LGMN
KLF6	KEGG-hsa05416	Viral_myocarditis	71	0	65	7	1.11536522367e-05	0.341993284882	CD80 HLA-DMA HLA-DMB HLA-DPA1 HLA-DRB1 HLA-E ICAM1
PKNOX1	KEGG-hsa05152	Tuberculosis	180	0	300	24	1.22536162681e-05	0.375708128397	BID C3 CALM2 CALM3 CD14 CLEC4E CYCS FCGR2A FCGR2B FCGR3A HLA-DMB HLA-DPB1 HLA-DQA1 HSPD1 IFNGR1 IFNGR2 IL10RA IL18 IL1B LSP1 MRC1 NFKB1 RIPK2 TLR2
PKNOX1	KEGG-hsa05140	Leishmaniasis	72	0	300	14	1.23892813791e-05	0.379855367085	C3 FCGR2A FCGR3A HLA-DMB HLA-DPB1 HLA-DQA1 IFNGR1 IFNGR2 IL1B NCF1 NCF2 NFKB1 NFKBIA TLR2
NFE2L2	KEGG-hsa04672	Intestinal_immune_network_for_IgA_production	47	0	236	10	1.26847957591e-05	0.388903153179	CD40 CD80 CD86 HLA-DPA1 HLA-DPB1 HLA-DQA1 HLA-DRA HLA-DRB1 IL15RA TNFSF13B
MAFB	KEGG-hsa04145	Phagosome	152	0	104	12	1.30129278251e-05	0.398950341261	CD14 CORO1A FCGR2A FCGR3A HLA-E MARCO MRC1 MSR1 NCF2 TFRC TLR2 TUBA4A
NFE2L2	KEGG-hsa05323	Rheumatoid_arthritis	91	0	236	14	1.31626588317e-05	0.403527631802	ACP5 ATP6V1D CCL3 CCL5 CD80 CD86 HLA-DPA1 HLA-DPB1 HLA-DQA1 HLA-DRA HLA-DRB1 IL18 TLR2 TNFSF13B
BATF3	KEGG-hsa04062	Chemokine_signaling_pathway	190	0	144	16	1.38841721875e-05	0.42563318258	CCL1 CCL18 CCL2 CCL3 CCL3L3 CCL4 CCL7 CCL8 CCR1 CCR7 CXCL3 HCK LYN NFKB1 NFKBIA PRKACB
MEF2A	KEGG-hsa05320	Autoimmune_thyroid_disease	53	0	210	10	1.40095642117e-05	0.42946319091	CD86 HLA-A HLA-DPA1 HLA-DPB1 HLA-DQA1 HLA-DQB1 HLA-DRA HLA-DRB1 HLA-DRB5 HLA-E
HMGA1	KEGG-hsa05140	Leishmaniasis	72	0	263	13	1.43626793455e-05	0.440273572657	C3 FCGR1A FCGR2A FCGR3A HLA-DQA1 HLA-DQB1 HLA-DRB1 IFNGR1 IL1B NCF1 NCF2 NFKBIA TLR2
NFE2L2	KEGG-hsa04380	Osteoclast_differentiation	130	0	236	17	1.46927153813e-05	0.450375804584	ACP5 CSF1R CYBB FCGR2A FCGR3A IFNGR1 IFNGR2 LILRB1 LILRB2 LILRB4 NCF1 NFKB1 NFKB2 NFKBIA PPARG SOCS3 SQSTM1
NR1H3	KEGG-hsa05330	Allograft_rejection	38	0	180	8	1.4845248934e-05	0.455036570326	CD86 HLA-A HLA-DPA1 HLA-DPB1 HLA-DQA1 HLA-DRA HLA-DRB1 HLA-DRB5
NFKB2	KEGG-hsa05330	Allograft_rejection	38	0	129	7	1.50177834098e-05	0.460310079295	CD40 CD80 HLA-A HLA-DQA1 HLA-DQB1 HLA-DRA HLA-E
NFKB2	KEGG-hsa04062	Chemokine_signaling_pathway	190	0	129	15	1.50194703579e-05	0.460346766469	CCL2 CCL20 CCL23 CCL3 CCL3L3 CCL4 CCL4L2 CCL5 CCR7 FGR HCK LYN NFKB1 NFKBIA STAT1
PKNOX1	KEGG-hsa05322	Systemic_lupus_erythematosus	136	0	300	20	1.55654185852e-05	0.477064514217	C1QA C1QB C1QC C2 C3 CD40 CD80 CD86 FCGR2A FCGR2B FCGR3A H2AFY H2AFZ H3F3B HIST1H2AC HIST1H2BC HLA-DMB HLA-DPB1 HLA-DQA1 SSB
JUN	KEGG-hsa05323	Rheumatoid_arthritis	91	0	36	6	1.57239702763e-05	0.481908241027	CCL3 CCL3L3 CD86 CSF1 FLT1 FOS
SP3	KEGG-hsa04060	Cytokine-cytokine_receptor_interaction	267	0	62	12	1.71986521983e-05	0.527087093921	CCL1 CCL15 CCL8 CCR7 CSF1 CXCL3 IFNGR1 IL15RA IL18 IL2RA TNFRSF1B TNFSF14
IRF8	KEGG-hsa05162	Measles	135	0	51	8	1.75564316977e-05	0.538034405806	DDX58 IFIH1 IRF7 MX1 OAS1 OAS2 OAS3 TNFSF10
ETS2	KEGG-hsa04672	Intestinal_immune_network_for_IgA_production	47	0	194	9	1.78800691278e-05	0.547934718423	CD80 CD86 HLA-DPA1 HLA-DPB1 HLA-DQA1 HLA-DQB1 HLA-DRA HLA-DRB1 HLA-DRB5
IRF5	KEGG-hsa05330	Allograft_rejection	38	0	88	6	1.79247850581e-05	0.549287113321	CD40 HLA-DPA1 HLA-DPB1 HLA-DRB1 HLA-DRB5 HLA-E
IRF5	KEGG-hsa04612	Antigen_processing_and_presentation	78	0	88	8	1.83929003196e-05	0.563613644493	HLA-DPA1 HLA-DPB1 HLA-DRB1 HLA-DRB5 HLA-E PSME1 PSME2 TAP1
IRF3	KEGG-hsa05140	Leishmaniasis	72	0	28	5	1.90085649139e-05	0.582460446091	HLA-DPA1 HLA-DRA HLA-DRB1 IFNGR1 NFKBIA
NR1H3	KEGG-hsa04978	Mineral_absorption	51	0	180	9	1.95955989202e-05	0.600428746513	ATP1B1 ATP2B1 FTH1 MT1F MT1G MT1H MT1M MT1X SLC8A1
DDIT3	KEGG-hsa05152	Tuberculosis	180	0	29	7	1.99494120523e-05	0.611249985282	C3 CD14 CLEC7A CTSS HLA-DQB1 HLA-DRA TLR2
ETS2	KEGG-hsa04380	Osteoclast_differentiation	130	0	194	15	2.11735710788e-05	0.648737044283	ACP5 CSF1R CYBB FCGR2A FCGR2B FCGR3A IFNGR1 IFNGR2 IL1B LILRA2 LILRB2 NFKB1 NFKBIA SOCS3 TREM2
NFKB2	KEGG-hsa05416	Viral_myocarditis	71	0	129	9	2.1236002264e-05	0.650628637365	BID CD40 CD80 HLA-A HLA-DQA1 HLA-DQB1 HLA-DRA HLA-E ICAM1
KLF6	KEGG-hsa05320	Autoimmune_thyroid_disease	53	0	65	6	2.22353884599e-05	0.681225596246	CD80 HLA-DMA HLA-DMB HLA-DPA1 HLA-DRB1 HLA-E
YBX1	KEGG-hsa04978	Mineral_absorption	51	0	140	8	2.28987738724e-05	0.701526836355	FTH1 MT1E MT1F MT1G MT1H MT1M MT1X MT2A
IRF1	KEGG-hsa05162	Measles	135	0	166	14	2.34861076065e-05	0.719496906525	CCND2 DDX58 EIF2AK2 IFIH1 IFNGR2 IRF7 MX1 OAS1 OAS2 OAS3 SLAMF1 STAT1 STAT2 TNFSF10
YY1	KEGG-hsa04612	Antigen_processing_and_presentation	78	0	45	6	2.44026934285e-05	0.747552110489	HLA-A HLA-E HSP90AA1 HSP90AB1 HSPA8 TAP1
YBX1	KEGG-hsa04620	Toll-like_receptor_signaling_pathway	102	0	140	11	2.66152354816e-05	0.815304508509	CCL3 CCL4 CCL5 CD80 CD86 IL1B IRF7 MAP3K8 NFKBIA SPP1 STAT1
FOS	KEGG-hsa05330	Allograft_rejection	38	0	95	6	2.78150227503e-05	0.852029776887	HLA-A HLA-DPA1 HLA-DPB1 HLA-DRA HLA-DRB1 HLA-DRB5
BATF3	KEGG-hsa05144	Malaria	51	0	144	8	2.81016865699e-05	0.860782761321	CCL2 CD36 CD40 GYPC ICAM1 IL18 IL1B TLR2
IRF3	KEGG-hsa04612	Antigen_processing_and_presentation	78	0	28	5	2.81214964115e-05	0.861361435085	CD74 HLA-DPA1 HLA-DRA HLA-DRB1 IFI30
RBPJ	KEGG-hsa05145	Toxoplasmosis	133	0	108	11	2.82636693806e-05	0.865687929458	ALOX5 CD40 HLA-DPA1 HLA-DPB1 HLA-DQA1 HLA-DQB1 HLA-DRA HLA-DRB1 HLA-DRB5 HSPA1A IFNGR2
CEBPZ	KEGG-hsa04115	p53_signaling_pathway	68	0	6	3	2.89840235351e-05	0.887722672834	CDKN1A CYCS MDM2
POU2F2	KEGG-hsa04640	Hematopoietic_cell_lineage	88	0	135	10	2.90093165596e-05	0.88846833827	ANPEP CD38 CD44 CD9 CSF1R CSF2RA HLA-DRA IL1B IL3RA IL7R
ATF3	KEGG-hsa05310	Asthma	30	0	123	6	2.94041558229e-05	0.900531676231	HLA-DMA HLA-DPA1 HLA-DPB1 HLA-DRA HLA-DRB1 HLA-DRB5
ETS2	KEGG-hsa04623	Cytosolic_DNA-sensing_pathway	62	0	194	10	2.95536444778e-05	0.905080362132	AIM2 CCL4 CCL4L2 CCL5 IL18 IL1B IRF7 NFKB1 NFKBIA TMEM173
POU2F2	KEGG-hsa03320	PPAR_signaling_pathway	71	0	135	9	3.05730634337e-05	0.936269494593	ACOX2 ACSL1 ACSL4 FABP4 FABP5 GK OLR1 PCK2 UBC
POU2F2	KEGG-hsa05150	Staphylococcus_aureus_infection	55	0	135	8	3.10709708504e-05	0.951486340352	C3AR1 CFD FCGR3A FPR1 FPR2 HLA-DRA ICAM1 PTAFR
FOS	KEGG-hsa04612	Antigen_processing_and_presentation	78	0	95	8	3.227800483e-05	0.988417063903	CD74 HLA-A HLA-DPA1 HLA-DPB1 HLA-DRA HLA-DRB1 HLA-DRB5 PSME1
NR3C1	KEGG-hsa04620	Toll-like_receptor_signaling_pathway	102	0	118	10	3.29260558513e-05	1	CCL3 CCL4 CD14 CD86 FOS IL1B IRF7 JUN NFKBIA TLR2
DDIT3	KEGG-hsa04612	Antigen_processing_and_presentation	78	0	29	5	3.3629139336e-05	1	CTSS HLA-DQB1 HLA-DRA HSPA5 HSPA8
ZNF394	KEGG-hsa03320	PPAR_signaling_pathway	71	0	77	7	3.43407721561e-05	1	ACOX2 CD36 FABP5 OLR1 PCK2 PPARG UBC
HMGA1	KEGG-hsa04612	Antigen_processing_and_presentation	78	0	263	13	3.50922284773e-05	1	CALR CD74 CTSS HLA-A HLA-DQA1 HLA-DQB1 HLA-DRB1 HSP90AA1 HSP90AB1 HSPA5 HSPA8 IFI30 PSME2
STAT2	KEGG-hsa04380	Osteoclast_differentiation	130	0	134	12	3.53250224852e-05	1	ACP5 FCGR2A LILRA1 LILRB1 LILRB2 LILRB4 NCF1 NFKBIA PPARG SQSTM1 STAT1 STAT2
ETS2	KEGG-hsa04978	Mineral_absorption	51	0	194	9	3.56028854156e-05	1	ATP2B1 MT1E MT1F MT1G MT1H MT1M MT1X MT2A SLC8A1
RUNX1	KEGG-hsa05145	Toxoplasmosis	133	0	18	5	3.7374439025e-05	1	HLA-DPA1 HLA-DPB1 HLA-DQA1 HLA-DRA HLA-DRB1
RREB1	KEGG-hsa04145	Phagosome	152	0	16	5	3.77476967636e-05	1	ACTB HLA-DMA HLA-DMB TUBA1A TUBB
NFE2L2	KEGG-hsa05320	Autoimmune_thyroid_disease	53	0	236	10	3.86231874799e-05	1	CD40 CD80 CD86 HLA-A HLA-DPA1 HLA-DPB1 HLA-DQA1 HLA-DRA HLA-DRB1 HLA-E
MXD1	KEGG-hsa04978	Mineral_absorption	51	0	23	4	3.95807977316e-05	1	MT1F MT1G MT1H MT1X
NFE2L2	KEGG-hsa05332	Graft-versus-host_disease	43	0	236	9	4.002364666e-05	1	CD80 CD86 HLA-A HLA-DPA1 HLA-DPB1 HLA-DQA1 HLA-DRA HLA-DRB1 HLA-E
ETS2	KEGG-hsa05310	Asthma	30	0	194	7	4.11375795853e-05	1	HLA-DPA1 HLA-DPB1 HLA-DQA1 HLA-DQB1 HLA-DRA HLA-DRB1 HLA-DRB5
RUNX1	KEGG-hsa04514	Cell_adhesion_molecules_(CAMs)	136	0	18	5	4.16208791229e-05	1	HLA-DPA1 HLA-DPB1 HLA-DQA1 HLA-DRA HLA-DRB1
NFKB2	KEGG-hsa04612	Antigen_processing_and_presentation	78	0	129	9	4.56772149928e-05	1	CALR HLA-A HLA-DQA1 HLA-DQB1 HLA-DRA HLA-E PSME1 PSME2 TAP1
YBX1	KEGG-hsa05140	Leishmaniasis	72	0	140	9	4.57223174497e-05	1	C3 FCGR1A HLA-DMA HLA-DMB IL1B NCF1 NCF2 NFKBIA STAT1
RREB1	KEGG-hsa04612	Antigen_processing_and_presentation	78	0	16	4	4.64591142549e-05	1	HLA-DMA HLA-DMB HSP90AA1 HSP90AB1
ATF3	KEGG-hsa04672	Intestinal_immune_network_for_IgA_production	47	0	123	7	4.67807422533e-05	1	CXCR4 HLA-DMA HLA-DPA1 HLA-DPB1 HLA-DRA HLA-DRB1 HLA-DRB5
NFE2L2	KEGG-hsa04940	Type_I_diabetes_mellitus	44	0	236	9	4.85770475959e-05	1	CD80 CD86 HLA-A HLA-DPA1 HLA-DPB1 HLA-DQA1 HLA-DRA HLA-DRB1 HLA-E
