	Atf6	Batf	Bcl11b	Crem	Ddit3	Egr2	Etv6	Fosl2	Hif1a	Id2	Ikzf3	Ikzf4	Irf4	Irf8	Lef1	Maf	Nfatc2	Nfe2l2	Pou2af1	Prkrir	Rorc	Satb1	Sp4	Stat3	Zeb1	Zfp36l2
Mettl14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.363829677149	0
Mettl2	0	0	0	0	0	0	0	0	0	0	-0.61070327935	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mettl4	0	0	0	0	0	0	0	0	0	0	-0.629742692728	0	0	0.391924725115	0	0	0	0	0	0	0	0	0	0	0	0
Mettl5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.430709144815	0	0	0
Mex3b	0	0	0	0	0	0	-0.638590165005	0	0	0	0	0	-0.664644669759	0	0	0	0	0	0	0	0	0	-0.750369418569	0	0	0
Mex3c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.654123155138	0	0	0	0	0
Mex3d	0	0	0	0.666490350462	0	0	-0.673799345934	0	0.680985011967	0	0.630275950529	0	0.622751188691	0	0.680266955041	0	0	0	0	0	0	0	0	0	0	0
Mfap1a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.685177633606	0	0	0	0	0	0	0	0
Mfap1b	0	0	0	0	0	0	0	0	0	0	0	-0.188229358811	0	0	0	0	0	0.665935488291	0	0	0	0	0	0	-1.42462071951	0
Mfap3	0	0	0	0	0	0	0	0	0.626507635255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mff	0.667172801259	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.314651403112	0
Mfge8	0	0	-0.663932679547	0	0	0	0	0	0	0	0	0	0	0	0	-0.6066373454	0	0	0	0	0	0	0	0.643741001483	0	0
Mfhas1	-0.65709106802	0.66696806602	0	0	0	0	0	0	0	0	0	0	0.685180600784	0	0.662122665357	-0.673871629204	0	0	0	0	0.681237222045	0	0	0.679424276664	0	0
Mfn2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.800508870406	0
Mfsd1	0.615190820724	0	-0.620085647826	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mfsd11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.750175391995	0
Mfsd2a	0	0	0	0	0	0	0	0	0.656241719788	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mfsd5	0	0	0	0	0	0	0	0	0	0	-0.628727112782	0	0	0	0	0	0	0	0	0	0	0	0.269002323211	0	0	0
Mfsd6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.609608187806	0	0	0.602351844197	0	0
Mfsd7b	0	0	0	0	0	0	0	-0.650589187863	0	0	-0.637064988003	0	0	0	0	0	0.668884862608	0	0	0	0	0	0	0	0	0
Mfsd8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.640355452091	0	0	0	0	0	0	0	0
Mga	0	0	-0.631191972297	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mgat1	0	-0.615932973951	0	0	0	0	-0.646100396781	0	0.617306418197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mgat2	0	0	-0.615918517297	0	0	0	0	0	0	0	-0.630581178663	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.636530091803
Mgat4b	0	0	0.67137432443	0	0	0	0	0	0	-0.673925841656	0	0	0	0	0.673136827795	0	0	0	0	0	0	0.68185439494	0	0	0	0.666172862482
Mgat5	0	-0.646161837561	-0.6200386637	-0.67435231295	-0.683311824296	-1.00378960602	0	-0.680803594819	0	0	-0.66783597614	0	-0.685942935332	0	0	-0.684594852342	0	0.658588757096	0	0	0	0	0	0	0	-0.647499078061
Mgea5	0	0	-0.611744158442	0	0	0	0.299015846243	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.592245638038	0	0
Mgll	0	0.669956013642	0.685245878686	0.6711814579	0.678890184736	0	-0.634470018602	-0.673578881959	0	0	-0.628347625613	0	0.603494207489	0	0.609200089592	0	0	0	0	0	-0.621936099544	0.685091585462	0	0.686465388589	0	0
Mgmt	0.634762322728	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mgrn1	0	0	-0.616218492869	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.588379405911	0	0
Mgst2	0	0	0	0	0	0	0	0	0	0	0	0	-0.614335513679	0	0	0	0	0	0	0	-0.668446769773	0	-0.424903272706	0	0	0
Mgst3	0	0.671917317891	0	0	0	0.352286588487	0	0	0	0	0	0	0	0	0.640043898466	0	0.589349672914	0	0	0	0	0	0	0	0	0
Mib1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.599194767464	0	0	0	0	0	0	0	0	0.617448842711	0	-0.643762032989
Mib2	-0.679419370193	0	0	0	0	0	0	0	-0.647430408954	0	0	0	0.615178952015	0	0.674522499632	0	0	0	0	0	0	0	0	0	0	0
Mical1	0	0	0	0	0	0.346773248751	0	0	0	0	0	0	0	0	0.664460801133	0	0	0	0	0	0	0	0	0	0	0
Micall1	0	0	-0.634632655959	0	0	0	0	0	0	0	0	0	0	0	0.653075741523	0	0	0	0	0	0	0	0	0	0	0
Mid1	0	0	-0.670192410749	0	0	-0.665121739342	0	-0.679480810973	0	0	0	0	0	0	0	0	0	-0.686734437141	0	0	0	0	0	0	0	-0.677467721897
Mid1ip1	0	0	0.639100336059	0	0	0.655123093916	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Midn	0	0	0	0	0	0	-0.666690286307	0	0	0	0	0	0	0	0.665063138141	0	0	0	0	0	0	0	0	0.636056012066	0	0
Mier1	0	0	0	0	0	-0.233976347506	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.599633909716	0	0
Mier2	0	0	0	0	0	0	-0.642363351711	0	0	0	0	0	0	0	0.6702764688	0	0	0	0	0	0	0	0	0	0	0
Mif	0.652514944998	0	0	0	0	0	0	0	0.683866141204	0	0	0	0	0	0	0	0	0	0	0	0	0	0.210949572165	0	0	0
Mif4gd	0	0	0	0	0	0	0	0	0	0	0	0	0.603592124342	0	0	0	0	0	0	0	0	0	0	0	0	0
Miip	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.603586189988	0	0.648188800377	0	0	0	0	0	0	0	0	0
Mina	0	0	0.619419048492	0	0	-0.280000047947	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mink1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.666217370143	0	0	0	0	0	0	0	0	0	0	0
Minpp1	0	0	0	0	0	0	0	0	0	0	-0.612098346466	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mios	0	0	0	0	0	0	0	0	0	0	-0.648724279491	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mipep	0	0	0	0.655087487787	0	0	0	0	0	-0.64601727102	0	0	0	0	0.618386470763	0	0	0	0	0.675940810419	0	0	0	0	0	0
Mir142	0	0	-0.673456000399	-0.686304351683	-0.653447991201	-0.665450628222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.676253362958
Mir155	0	0	0	0	0	0	0	0	0	0.617045306587	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mir17hg	0.680023646496	-0.640791190583	0.640643268297	0	0	0.656944940828	0	0	0	0	-0.668768430326	0	0	0	0	0	0.673495856258	0	0	0	0	0.661713194878	0	0	0	0.655464319314
Mir1949	0.608657096131	0	0	0	0	0	0	0	0	0	-0.679647062495	0	0	0	0	0	0	0	0	0	0.592029034089	0	0	0	0	0
Mir3057	0	0	0	0	0	0	-0.608017955861	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mir3064	0.626293998484	-0.605856686081	0	0.603443765473	0	0	0	0	0	0	0	0	0	0	0.588655353408	0	0	0	0	0	0	0.643405710438	0	0	0	0.592061673041
Mir3091	0	0	0	0	0	0	0	0	0.636053044889	0	0	0	0	0	0	0	0	0.640218961932	0	0	0	0	0	0	0	0
Mir682	0.653488179179	0	0	0	0	0	0	0	0	0	-0.624415415713	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mir703	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.677135218854	0	0	0	0	0	0	0	0	0	0
Mis12	0	-0.633118321449	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.617223230325	0	0	0	0	0	0	0	0	0	0
Mitd1	0.589960911455	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.60546441327	0	0	0	0	0	0	0	0.778333125469	0
Mkks	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.616164280416	0	0	0	0	0	0	0	0	0	0
Mkl1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.669733475339	0	0	0	0.204195357861	0	0	0	-0.246776429868	0	0	0
Mkl2	0	0	-0.621918028726	0	0	-0.661200371932	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.62144818747
Mknk2	0	0	0	0	0	0	0	0	0.602877034594	0	0	0	0	0	0.671955891197	0	0	0	0	0	0	0.675546175828	0	0	0	0
Mkrn1	0	0	0	0	0	0.103408403066	0	0	0	0	0	0.0776625691615	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mlec	0	0	0	0	0	0	0	0	0.591340648937	0	0	0	0	0	0.671389160317	0	0	0	0	0.671857974344	0	0.67555507736	0	0	0	0
Mlf1	0	-0.651391532162	0	0	0	0	0	-0.636251801213	0	0	-0.626699567052	0	0	0	0	-0.67885917485	0	-0.663571263196	0	0	0	0	0	0	0	0
Mlf2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.299845682977	0
Mlh1	0	0	0	0	0	0	0	0	0	0	-0.612528431923	0	0	0.515448012395	0	0	0	0	0	0	0	0	0	0	0	0
Mlkl	0	0.667083785938	-0.688324669086	0	0	-0.680601201662	0	0.670056897673	0	0	0	0	0	0	0	0	0	0	0	-0.674110163995	0	-0.621173511043	0	0	0	-0.671645304481
Mllt1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.674148635281	0	0	0	0	0	0	0	0	0	0	0
Mllt11	0	0	0	0	0	0	0	0	0	0	0	0	0.597619196275	0	0	0	0	0	0	0	0	0	0	0	0	0
Mllt3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.637661324982	0	0	0	0	0	0	0	0	0	0
Mllt4	0	0	0	0	0	0	-0.650600030353	0.678100915553	0.62751054121	0	0.675184180188	0	0.638058856799	0	0	0	0	0	0	0	0	0	0	0.647957360541	0	0
Mllt6	0	0	-0.660257075256	0	0	0	0	0	0.618149096573	0	0	0	0	0	0.643723198418	0	0	0	0	0	0	0	0	0	0	0
Mlst8	0	0	0	0	0	0	0	0	0	0	-0.662302691803	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mlycd	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.597227528861	-0.635800030773	0	0	0	0	0	0	0	0	0	0
Mmachc	0	0	0.663270963003	0	0	0.655864888261	0	0	0	0	0	0	0	0	0.671985562971	0	0.669632591308	0	0	0	0	0.674276223909	0	0	0	0
Mmadhc	0.640103242014	0	0	0	0	0	0	0	0	0	-0.648247209907	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mmd	0	0.589005480338	-0.659198125347	0	0	0	0	-0.670640567024	0	0	-0.681848088073	0	-0.670886330143	0	0	-0.619633877387	0	0	0	0	0	0	0	0	0	0
Mmgt1	0	0	0	0	0	0	0	-0.617132876237	0	0	-0.653549187779	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mmp11	0	0	0	0	0	0	0	0	0	0	0	0	0	0.865818215332	0	0	0	0	0	0	0	0	0	0	0	0
Mmp13	0	0	0	0	0	0	0	0	0	0	0	0	-0.688682471273	0	0	0	0	0	0	0	0	0	0	0	0	0
Mnat1	0.629646908924	0	0.618175801169	0.656579978009	0	0.655212109237	0	0	0	0	0	0	0	0	0	0	0	0	0	0.640325780318	0	0.667671287059	0	0	0	0.638598883082
Mnd1	0	0	0	0	0	0	0	0	0	0	0	0	0	0.765610952241	0	0	0	0	0	0	0	0	0.604977843848	0	0	0
Mnda	0	-0.644015024435	-0.687294632485	-0.679907282268	-0.684128625249	-0.681866158891	-0.685783912137	-0.685603203962	0	0	0	0	-0.680062691299	0	0	0.673145729327	-0.665786745429	0.607790680337	0	-0.680930090542	0	-0.682307086839	0	-0.688718612908	0	-0.682664889027
Mndal	0	-0.6513481622	-0.685371897497	-0.661905133817	-0.682379370109	-0.678960371428	0	-0.686868161191	0	0	0	0	-0.689033045134	0	0	-0.645160714268	0	-0.62958005537	0.598760038396	0	0	-0.663596562341	0	-0.688758368707	0	-0.673517441179
Mns1	0	0	-0.611183963097	0	0	-0.603688187975	0	-0.651799932639	0	0	-0.644842667879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.644470409038
Moap1	0	0	0	0	0	0	0	0	0	0	-0.644455952384	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mocs2	0	0	-0.605918126861	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mocs3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.652348783064	0	0	0	0	0	0	0	0	0	0	0
Mogs	0	-0.664225426791	0	0	0	0	0	-0.630154707369	0	0	-0.657138052145	0	0	0	0.669027287122	0	0	0	0	0	0	0	0	0	0	0
Mon1b	0	0	0	0	0	0	-0.63605302222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Morc2a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.606796675914	0	0	0	0	0	0	0	0	0	0	0
Morf4l1	0	0	0	0	0	-0.634784450827	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Morf4l2	0.649562603504	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Morn2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.601732925515	0	0	0	0	0	1.03185421756	0	0	0
Morn4	0	0.658953719914	0	0	0	0.622047967652	-0.601190800988	0	0	0	0	0	0.631246217532	0	0	0	0	0	0	0	0	0	0	0.598444071587	0	0
Mospd1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.612018834868	0	0	0	0.600185804709	0	0	0	0	0	0
Mospd3	0	0	0	0	0	0	-0.652146892336	0	0.642776668834	0	0	0	0	0	0	0.65705472639	0	0	0	0	0	0	0	0	0	0
Mov10	0	0	-0.687775316232	-0.664995243619	0	-0.958160354416	0	0.67904447796	0.593474049474	0.6766648017	0.658965588624	0	-0.682679345681	0	0	0	0	0	0	0	-0.679531409262	0	-0.499833350696	-0.66229907764	0.340528578081	-0.679014583881
Mpdu1	0	0	0	0	0	0	0	0	0	0	-0.638214292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mpeg1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.688978832682	0	0
Mpg	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.542781879184	0
Mphosph10	0	0	0	0	0	-0.306564972498	0	-0.622633633101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mphosph6	0	0.606992509621	0	0	0	0	0	-0.658551190079	0	0	-0.628166917438	0	0.672584932802	0	0	-0.671081494973	0	0	0	0	0	0	0.407664757831	0.619353770589	0	0
Mphosph8	0	0	0	0	0	0	0	0	0	0	-0.608997394173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mphosph9	0	0	-0.618838761415	0	0	-0.618567699151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.63782396234
Mpi	0	0	0.609084369675	0	0	0.632441990017	0	0	0	0	0	0	0	0	0.595500631625	0	0	0	0	0	0	0.66148472222	0	0	0	0.658906245076
Mpnd	0	0	0	0	0	0	0.384109931705	0	0	0	0	0	0	0.497119963679	0.593079414882	0	0	0	0	0	0	0	0	0	0	0
Mpp1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.655381568679	0	0	0	0	0
Mpp2	0	0.687957878812	0.664401457585	0.68601141045	0	0.675540241473	0	0.596681568222	0.653167724021	-0.648529114661	0	0	0.687889633732	0	0.667196538678	0	0	0	0	0.68034706883	0	0.680341134475	0	0.687901502442	0	0
Mpp5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.640632167389	0	0	0	0	0
Mpp6	0	0	0	0	0	0	0	-0.600142693569	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mprip	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.654117220783	-0.637527600932	0	0	0	0	0	0	0	0	0	0
Mpst	0	0	0	0	0	0.405011071299	0	0.615125542822	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.570103805877	0	0	0
Mpv17	0	0	-0.654911727422	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mpv17l2	0	0	0	0	0	0	0	0	0	0	0	-0.395184371564	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mpzl2	0	0	-0.68604413191	0	-0.645641398016	0	0.685768101905	0	0	-0.668641934603	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.687345230774	0	0
Mpzl3	0	-0.683528674106	-0.634289310426	0	0	0	0	-0.665269920046	0	0	-0.633844768314	0	0	0	0	-0.677265328741	0	0	0	0	0	0	0	-0.652446867908	0	0
Mr1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.639925211371	0	0	0	0	0	0	0	0
Mrfap1	0	0	0	0	0	-0.213240279752	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mri1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.669312136151	0	0	0	0	0	0	0	0	0	0
Mrpl1	0	0	-0.637852875648	-0.63544584275	0	0	0	0	0	0	0	0	0	0	0	-0.60638073979	0	0	0	0	0	0	0	0	0	0
Mrpl10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.255964632922	0	0	0
Mrpl11	0.635643574411	0	0	0	0	0	0	0	0	0	-0.658381324393	0	0	0	0	0	0	0	0	0	0	0	0.386208403732	0	0	0
Mrpl12	0.669605886712	0	0	0	0	0	0	-0.651814389293	0	0	-0.662111141137	0.176361201012	0	0	0	0	0.661535164236	0	0	0	0	0	0	0	0	0
Mrpl13	0.670715611052	-0.63106186241	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.429380809037	0
Mrpl14	0	0	0	0	0	0	0	0	0.624006304723	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mrpl15	0.643420546325	0	0	0	0	0	0	0	0	0	-0.613536783543	0	0	0	0	0	0	0	0	0	0	0	0	0	0.358728270756	0
Mrpl16	0	0	0	0	0	0	0	-0.616135367108	0	0	-0.632962912417	0	0	0	0	0	0	0	0	0	0	0	0.428034563113	0	0	0
Mrpl17	0.657698603882	0	0	0	0	0	0	0	0	0	-0.601566673993	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mrpl18	0	0	0	0	0	0	0	0	0	0	-0.618242424435	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283540883678	0
Mrpl19	0	0	0	0	0	0	0	0	0	0	-0.620392851724	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mrpl2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.427470393536	0
Mrpl20	0.658395890567	0	0	0	0	0	0	-0.659718564893	0	0	-0.619001398773	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mrpl21	0	0	0	0	-0.601060691101	-0.232491894961	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283231933671	0	0	0
Mrpl22	0	0	0	0	0	0	0	0	0	0	0	0.362746113357	0	0	0	0	0	0	0	0	0	0	0.353005979324	0	-1.52013850955	0
Mrpl23	0.630854550118	0	0	0	0	0	0	0	0	-0.632767747587	0	0	0	0	0	0	0.671837204102	0	0	0	0	0	0	0	0	0
Mrpl24	0	0	0	0	0	0.634815731921	0	0	0	0	0	0	0	0	0.671056836451	0	0	0	0	0	0	0.644120800187	0	0	0	0
Mrpl27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.381441320051	0	0	0
Mrpl3	0	0	0	0	0	0	0	0	0	0	-0.612933218237	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mrpl32	0	0	0	0	-0.634947088185	0	0	0	0	0	0	0	0	0.385244240909	0	0	0	0	0	-0.628094634168	0	0	0	0	0	0
Mrpl33	0.627273167019	0	0	0	-0.631343767164	0	0.387894942417	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.630342643872	0	0	0.322110978639	0
Mrpl34	0.612769603981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mrpl35	0	0	0	0	0	0	0	0	0	0	-0.639251556928	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mrpl36	0.651111470097	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mrpl37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.285779950346	0	0	0
Mrpl38	0	0	0	0	0	0	0	0	0	-0.657886183992	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mrpl39	0	0	0	0	0	0	0	0	0	0	0	0.214708016161	0	0	0	0	0	0	0	0	0	0	0.540056552071	0	0	0
Mrpl4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.616078006761	0	0	0	0	0	0	0	0	0	0	0
Mrpl40	0.628231565313	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mrpl41	0.662348170838	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mrpl42	0	0	0	0	0	0	0.282009566253	-0.626768236158	0	-0.620400080051	-0.642670555609	0	0	0.310764901576	0	0	0	0	0	0	0	0	0.292598939676	0	0	0
Mrpl44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.648874218352	0	0	0	0	0	0	0	0	0
Mrpl45	0	0	-0.613027186488	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mrpl46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.249813990515	0
Mrpl47	0.608571047988	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mrpl48	0	0	0	0	0	0	0	0	0	-0.654965939875	0	0	0	0	0	0	0.65381456869	0	0	0	0	0	0	0	0	0.616386593208
Mrpl49	0	0	0	0	0	0	0	0	0	0	-0.620616929862	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mrpl50	0.640373255155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mrpl52	0	0	0	0	-0.649049554207	-0.441923880813	0	0	0	0	-0.602784647097	0	0	0	0.60608752052	0	0	0	0	0	0	0	0	0	0	0
Mrpl53	0.599470714961	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mrpl54	0.622721516917	0	0	0	0	0	0	0	0.589391213398	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.267709210718	0	0	0
Mrpl55	0	0	0	0	0	0	0	-0.620945818742	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mrpl9	0	0	0	0	0	0	0	0	0	0	-0.616110067963	0	0	0	0	0	0	0	0	0	0.670312074928	0	0	0	0	0
Mrps10	0	0	0	0	0	0	0	0	0	-0.663538735724	0	0	0	0	0.661460984801	0	0.666175829659	0	0	0	0	0	0.626446138044	0	0	0
Mrps11	0	0	0	0	0	0	0	0	0	-0.608473340463	0	0	0	0	0	0	0.642930962058	0	0	0	0	0	0	0	0	0
Mrps12	0.649461719473	0	0	0	0	0	0.281482112473	0	0	0	0	0	0	0.397163442622	0	0	0	0	0	0	0	0	0	0	0	0
Mrps14	0.674160503991	0	0	0	0	0	0	0	0	0	-0.612470605307	0	0	0	0	-0.644886037841	0.634062068867	0	0	0	0	0	0	0	0	0
Mrps16	0.605526723995	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.207446646242	0	0	0
Mrps17	0.66540436354	0	0	0	0	0	0	0	0	0	-0.635275977065	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mrps18a	0.609995293131	0	0	0	0	0	0	0	0	0	-0.640877930507	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mrps18b	0.637284423502	0	0	0	0	0	0	0	0	0	-0.64011895617	0	0	0	0	0	0.663846595415	0	0	0	0	0	0	0	0	0
Mrps18c	0	0	0	0	-0.651951727506	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.62841629472	-0.614411411113	0	0	0	0	-0.618119542876
Mrps2	0	0	0.667146096662	0.675190114542	0	0.665552722409	0	0	0	0	0	0	0	0	0.679768469241	0	0.664018691703	0	0	0	0	0.674133799394	0	0	0	0
Mrps21	0	0	0	0	0	-0.290298381509	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mrps22	0.653808634336	0	0	0	0	-0.281336443291	0	0	0	0	0	-0.216365003106	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mrps23	0	0	0	0.669861063966	0	0	0	0	0	0	0	0	0	0.294911736442	0	0	0.654618673761	0	0	0	0	0	0	0	0	0
Mrps24	0.640758988215	0	0	0	0	0	0	0	0	0	0	0	0	0.287981107206	0	0	0	0	0	0	0	0	0	0	0	0
Mrps25	0	0	0.645313605495	0	0	0.632272860906	0	0	0	-0.676954510679	0	0	0	0	0.668255821003	0	0.659662875308	0	0	0	0	0	0	0	0	0.635073876353
Mrps26	0.676549081782	0	0	0	0	0.622623600063	0	0	0.604743389166	-0.638199835346	0	0	0	0	0	0	0.659511549262	0	0	0	0	0	0	0	0	0
Mrps27	0	0	0	0	0	0	0	0	0	0	-0.622575806485	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mrps28	0.662149369953	0	0	0	-0.645652240506	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mrps30	0	0	-0.63694933477	0	0	-0.684085255287	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.672480176251
Mrps31	0	0	0.651440826786	0	0	0	0	0	0	0	0	0	0	0	0.613636019777	0	0	0	0	0	0	0	0	0	0	0
Mrps33	0	0	0	0	-0.613898199895	0	0	0	0.602767249031	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mrps34	0.611671748351	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
