	Batf	Irf4	Maf	Stat3	Rorc	Fosl2	Nfe2l2	Hif1a	Etv6	Kdm6b	Jmjd6
Abcf2	0	0	0	0	0	0	0.942829772967	0	0	0	0
Abcf3	0	0	0	0	0	0	0.898735511064	0	0	0	0
Abcg1	0.907050483763	0.886378005556	0.908659833317	0	0	0.910767314877	0	0	0	0	0
Abcg3	0.762697576396	0.860302710988	0	0	0	0	0	0	0	0	0
Abhd1	0	0	0.78968291982	0	0	0.83264680525	0	0	0	0	0
Abhd10	0	0	0	0	0	0	0	0	0.762141967621	0	0
Abhd12	0	0	0.877564900853	0.774154612511	0	0	0	0	0	0	0
Abhd13	0	0	0	0	0	0	0	0	0.882603697672	0	0
Abhd14a	0	0	0	0	0	0	0.880486636651	0	0	0	0
Abhd15	0	0.816677842705	0.770878436632	0	0	0	0	0	0	0	0
Abhd16b	0	0.896647188428	0.776166299454	0	0	0.813918957755	0	0	0	0	0
Abhd2	0.897107002586	0.895344381646	0	0	0	0.918450043108	0	0	0	0	0
Abhd8	0	0	0.773522368043	0	0	0	0	0	0.756384711179	0	0
Abi1	0	0	0	0	0	0.759938691446	0	0	0	0	0
Abi3	0	0.88317846537	0.860570935913	0.952552926526	0	0.755647092633	0	0	0	0	0
Abl2	0	0	0	0	0	0.782517482517	0	0	0	0	0
Ablim1	0.985180572852	0.990765398985	0.989931985822	0.779404157486	0.804751412971	0.98974039659	0	0	0	0	0
Ablim2	0.924647954785	0.833777181722	0.858214388351	0.910709838107	0.816859852476	0.800383178465	0	0	0	0	0
Ablim3	0.857869527733	0	0	0	0.768847590765	0	0	0	0	0	0
Abr	0.786617492097	0.856499664719	0.839524858703	0	0	0.803764728422	0	0	0	0	0
Abt1	0.897796723824	0.987374269566	0	0.950914838586	0.945042628604	0.797461442667	0	0	0.97338825558	0.908295813775	0.864278187566
Abtb1	0.757246862726	0.77532330683	0	0.827320624581	0.788418430884	0	0	0.925117348405	0	0	0
Abtb2	0.999176166299	0.998390650445	0.998496024523	0.978053453396	0.951652457132	0.999166586838	0	0.935808027589	0	0	0
Acaa1a	0	0.821467573522	0.766673052974	0.948491234793	0	0	0	0	0	0	0.790698342753
Acaa2	0	0	0	0	0	0	0.764220710796	0	0	0	0
Acad10	0.801101638088	0.823910336239	0	0	0	0	0	0	0	0	0
Acads	0	0	0	0	0	0.793936200786	0.94876903918	0	0	0	0
Acadsb	0	0.787240157103	0	0	0	0.766050387968	0	0	0	0	0
Acadvl	0	0	0	0	0	0	0	0.800929207779	0	0	0
Acap1	0.907740205	0.883542484912	0.793399750934	0.933461059488	0	0.927560111122	0.942245425807	0	0	0	0.782230098668
Acat3	0	0	0	0	0	0	0.990918670371	0	0	0	0
Acbd4	0	0	0	0	0	0	0	0	0	0	0.895162371875
Ache	0.783753233068	0.769029600536	0	0	0	0.835942140052	0.893064469777	0	0.76265925855	0	0
Acin1	0	0	0	0	0	0	0	0	0	0	0.857160647572
Acly	0	0	0	0	0	0	0.970380304627	0	0	0	0
Acmsd	0	0.759565092442	0	0	0	0	0	0	0	0	0
Aco2	0.829121563368	0.819886962353	0.922674585688	0	0	0	0.989836191206	0	0.772621898649	0	0.769230769231
Acot11	0	0.772650637034	0	0	0	0	0	0	0	0	0
Acot13	0	0.779538269949	0.852572085449	0.787297633873	0	0	0.803716831114	0	0	0	0
Acot6	0.939026726698	0.925768751796	0	0	0	0	0	0	0	0	0
Acot7	0.906102117061	0.912999329438	0.798045789827	0	0	0	0.808037168311	0	0	0	0
Acot8	0	0	0	0	0	0	0	0.831056614618	0.779049717406	0	0
Acox2	0	0	0	0	0	0.876769805537	0	0	0	0	0
Acox3	0.798084107673	0.769307404924	0	0	0	0	0	0	0.785027301466	0	0
Acoxl	0.996982469585	0.99648433758	0.997691349746	0.911849794042	0.973282881502	0.995852093112	0	0.777095507232	0	0.843193792509	0
Acp5	0.817674106715	0.913689050675	0.90451192643	0	0	0.779068876329	0	0.779088035252	0.918143500335	0	0
Acpt	0	0	0	0	0	0	0	0	0	0	0.823690008622
Acrbp	0	0	0	0	0	0.790161892902	0	0	0	0	0
Acsbg1	0	0	0	0	0	0.765858798736	0	0	0	0	0
Acsf2	0	0	0	0	0	0	0	0	0	0	0.794989941565
Acsl3	0.786387585018	0	0	0	0	0	0	0	0	0	0
Acsl4	0.913267554363	0.843366222818	0.840224159402	0	0.885985247629	0.840109205863	0.88763291503	0	0	0	0
Acsl5	0.854085640387	0	0	0	0	0	0	0	0	0	0
Acsl6	0.904971740588	0.83440942619	0	0.782900660983	0	0	0	0	0	0	0
Actb	0.886195995785	0.854028163617	0.970610211706	0.981540377431	0.940090046939	0.784433374844	0.943873934285	0.9361049909	0.96295622186	0.965351087269	0.920844908516
Actbl2	0.777306255388	0.798438547754	0	0	0.84249449181	0.874518632053	0	0	0	0	0
Actg1	0.888006514034	0.906686464221	0.95726602165	0.927885812817	0.792710029696	0	0.969594788773	0.939687709551	0.757955742887	0.92027972028	0
Actg2	0	0	0	0	0	0	0	0	0.839237474854	0	0
Actl6a	0	0	0	0	0	0	0	0.755666251557	0.915317559153	0	0
Actn1	0.894568445253	0.817099339017	0	0	0	0.898409809369	0	0	0	0	0
Actn4	0.885554171856	0.76957562985	0	0	0	0.964929590957	0.981128460581	0	0	0	0
Actr10	0	0	0	0	0	0	0	0	0.779471213718	0	0
Actr1a	0	0	0	0	0	0	0.868723057764	0	0	0	0
Actr1b	0	0	0	0	0	0	0.752667880065	0	0.827636746815	0	0
Actr2	0	0	0	0	0	0	0.970255771626	0	0	0	0
Actr3	0.92619982757	0.964105757256	0.827560111122	0	0.829581377527	0	0.991905354919	0	0.760178177986	0	0
Acvr1b	0	0.802797202797	0	0	0	0	0	0	0	0	0
Acvrl1	0	0	0	0	0	0	0	0.857428872497	0	0	0.757831209886
Acy1	0	0	0	0	0	0	0.887431746336	0	0.93440942619	0	0
Adad2	0	0	0	0	0	0	0	0	0.815355877	0	0
Adam17	0	0.87883896925	0	0	0.830098668455	0	0	0	0	0	0
Adam19	0.993102787623	0.994051154325	0.996618450043	0.976520739534	0.979576587796	0.98633968771	0	0.949726985343	0	0	0
Adam8	0.817080180094	0.898984577067	0.971644793563	0.816601207012	0.929054507137	0.938471117923	0	0	0	0	0
Adamts10	0.946671137082	0.980601590191	0.871175399943	0	0	0.897059105278	0	0	0	0	0
Adamts13	0	0	0	0	0.845215058914	0	0	0	0.755244755245	0	0
Adamts3	0.869728901236	0	0	0	0	0	0	0	0	0	0
Adamts4	0	0	0	0	0	0.874767698055	0	0	0	0	0
Adamts6	0.812031803813	0	0	0	0	0.883207203755	0	0	0	0	0
Adamtsl3	0.882718651212	0	0	0	0	0.852888207683	0	0	0	0	0
Adamtsl4	0.958722099818	0.975457419293	0.903668933806	0.97145320433	0.842159210652	0.94102883418	0	0	0	0	0
Adamtsl5	0	0.901599770093	0	0.806648146374	0	0	0	0.806686464221	0	0	0.856059009484
Adap1	0.959545933519	0.969824695852	0.801149535396	0.761011591149	0.92180285468	0.855235175783	0	0	0	0.89220231823	0.7645943098
Adap2	0.798132004981	0	0.853098955839	0	0	0.889721237666	0	0	0	0	0
Adarb1	0.983465849219	0.964383561644	0.988974039659	0.947916467095	0.92760800843	0.991340166683	0	0	0	0	0
Adat1	0	0	0	0	0	0	0.843576970974	0	0	0	0
Adat3	0	0	0.820097710509	0	0	0	0	0	0	0	0
Adck5	0	0	0	0	0	0	0.898036210365	0	0	0	0
Adcy4	0	0	0.96113612415	0	0.81582527062	0	0.841201264489	0	0	0	0.914560781684
Adcy7	0	0	0	0	0	0.780400421496	0	0	0	0	0
Add1	0	0	0	0	0	0	0.793993677555	0	0	0	0
Add3	0.984519589999	0.983264680525	0.957409713574	0	0.770409043012	0.961921640004	0	0	0	0	0
Adh4	0.896790880353	0.947265063703	0.941929303573	0.801599770093	0.912137177891	0.952821151451	0	0	0	0	0
Adh5	0	0	0	0	0	0	0.912750263435	0	0	0	0
Adh6a	0	0	0.750263435195	0	0	0	0	0	0	0	0
Adhfe1	0	0	0	0	0	0	0	0	0.830548903152	0	0
Adipoq	0	0.761624676693	0	0	0	0	0	0	0	0	0
Adipor2	0.803333652649	0	0	0	0	0.790976147141	0	0	0	0	0
Adk	0.908506561931	0.925874125874	0.97092633394	0.824255196858	0	0.897394386435	0	0.882163042437	0	0	0
Adm	0.865149918575	0	0	0	0	0	0	0.811064278188	0	0	0
Adnp	0	0.863799214484	0	0.761710891848	0.761279816074	0.798783408372	0.946632819236	0	0	0	0.81020212664
Ado	0.955714148865	0.890832455216	0.956710412875	0.908046747773	0.906255388447	0.882383370055	0	0.924552160169	0.898496024523	0.918411725261	0
Adora3	0.751144745665	0.891464699684	0.933259890794	0.876539898458	0	0.918948175113	0	0	0	0	0
Adpgk	0	0	0	0	0	0	0.750972315356	0	0	0	0
Adprh	0	0	0	0	0	0	0.953443816458	0	0	0	0
Adprhl2	0	0	0	0	0	0	0	0	0	0	0.938068780535
Adra1d	0	0	0	0	0	0	0	0	0	0	0.768675160456
Adrb2	0.894846249641	0.868847590765	0.856403870102	0.812156336814	0	0.883130568062	0	0	0	0	0
Adrb3	0.836880927292	0	0	0	0	0	0	0	0	0	0
Adrbk1	0.865638471118	0.935846345435	0.858923268512	0	0	0	0.989922406361	0.765542676502	0	0	0
Adrm1	0	0	0	0	0	0	0.87057189386	0	0.855733307788	0	0.876415365456
Adss	0	0.756221860331	0	0	0	0.848213430405	0	0	0	0	0
Adssl1	0	0	0	0	0	0.926535108727	0	0	0	0	0
Aebp2	0.979030558483	0.984145990995	0.970581473321	0.916438356164	0.921448414599	0.975591531756	0.978024715011	0.95949803621	0.802500239487	0	0
Aen	0	0.860235654756	0	0	0	0.837312003065	0	0	0.784280103458	0	0
Aes	0	0	0	0.891886195996	0	0	0.950205958425	0	0	0	0.825414311716
Aff1	0.979088035252	0.949458760418	0.936076252515	0	0	0.920797011208	0	0	0	0	0
Aff3	0.976836861768	0.975026343519	0.972248299646	0	0	0.990324743749	0	0	0	0	0
Aff4	0.894051154325	0.894989941565	0	0	0	0	0	0	0.769096656768	0	0
Afg3l1	0	0.893696714245	0	0	0	0	0	0	0	0	0
Afg3l2	0	0	0	0	0	0	0	0.852409234601	0	0	0
Afmid	0	0.922205192068	0.841373694798	0.871970495258	0.784711179232	0.820385094358	0.940367851327	0.80527828336	0.904531085353	0	0
Aftph	0.915068493151	0.916754478398	0.872018392566	0	0.929064086598	0.922118976913	0	0	0	0	0
Agbl3	0	0	0.809407031325	0	0	0	0	0	0	0	0
Agbl5	0.778455790785	0.781664910432	0	0.873886387585	0.776118402146	0	0	0.896838777661	0.932953348022	0.815614522464	0
Ager	0	0.806494874988	0	0	0	0	0	0	0.881933135358	0	0
Agfg1	0.972727272727	0.986866558099	0.940137944248	0.89748060159	0.971941756873	0.983657438452	0.821841172526	0	0	0.759306446978	0
Agfg2	0	0	0	0	0.907510297921	0	0	0	0	0	0
Agpat3	0.945818564997	0.935242839352	0.968550627455	0	0.86940319954	0.965427722962	0.87139572756	0	0	0	0
Agpat4	0.961107385765	0.959440559441	0.931851709934	0.86160551777	0	0.97397260274	0	0	0	0	0
Agps	0.815030175304	0.840099626401	0.844573234984	0	0	0.811246287959	0	0	0.81295143213	0	0
Agrp	0	0	0	0	0	0	0	0.821065236134	0	0	0
Ahcy	0.804435290737	0.833547274643	0.916773637322	0	0	0.828795861673	0.918679950187	0	0	0	0
Ahcyl2	0.979231727177	0.945157582144	0.827243988888	0	0	0.953913210078	0	0	0	0	0
Ahdc1	0	0	0	0	0	0.882977296676	0.789673340358	0	0	0	0
Ahi1	0.952830730913	0.979432895871	0.978446211323	0	0.809703994636	0.907606092538	0	0	0	0	0.771309512405
Ahnak	0.991742504071	0.980026822493	0.989146469968	0.844084682441	0.757898266117	0.991014464987	0.988360954114	0.790583389214	0	0.816265925855	0
Ahr	0	0.873177507424	0.800785515854	0	0	0	0	0	0	0	0
Ahrr	0	0	0	0	0	0	0	0	0.775639429064	0	0
Ahsa1	0	0	0	0	0	0	0	0	0.824542580707	0	0
Aif1	0	0	0	0	0	0	0.899147427915	0	0	0	0
Aig1	0.982134304052	0.972305776415	0.86354056902	0.773599003736	0.8715106811	0.987297633873	0	0.756288916563	0	0.850244276272	0
Aim1	0.955723728326	0.939534438165	0.877670274931	0.803879681962	0.79349554555	0.870935913402	0	0	0	0	0
Aim1l	0.873742695661	0.941843088418	0.898524762908	0	0	0.973043394961	0	0	0.753098955839	0	0
Aimp2	0	0	0	0	0	0	0	0.801072899703	0	0	0
Aip	0.849544975572	0.751250119743	0.913238815979	0	0	0.763234026248	0.755608774787	0	0	0	0
Airn	0.993485966089	0.989194367277	0.994396014944	0.913593256059	0.968857170227	0.993687134783	0	0	0	0.758080275888	0
Ak2	0	0.859459718364	0	0	0	0.795363540569	0.907309129227	0	0	0	0
Ak3	0.761164862535	0	0	0	0	0	0	0	0	0	0
Ak4	0	0	0	0	0	0	0	0.810182967717	0	0	0
Akap13	0.999281540377	0.999607242073	0.99888878245	0.901436919245	0.834648912731	0.999664718843	0	0	0	0	0
Akap17b	0	0	0.765456461347	0	0	0	0	0	0	0	0
Akap7	0.826410575726	0	0	0	0	0	0	0	0	0	0
Akna	0.908631094932	0.980180093879	0.971874700642	0.88522847016	0.924082766549	0.889366797586	0	0.839898457707	0	0	0
Aknad1	0.888293897883	0.784912347926	0	0	0	0.945167161606	0	0	0	0	0
Akt1	0	0	0	0	0	0	0.895871252036	0	0	0	0.839965513938
Akt1s1	0	0	0.788792029888	0	0	0	0	0.903553980266	0.9607242073	0	0
Akt2	0	0	0	0.79618737427	0	0	0	0	0	0	0
Alad	0	0	0	0.807519877383	0	0	0	0	0	0	0
Alcam	0.918976913497	0.931803812626	0	0	0	0.852275122138	0	0	0	0	0
Aldh16a1	0	0	0	0.920270140818	0	0	0	0	0.838116677843	0	0.830529744228
Aldh1l1	0	0	0	0	0	0	0	0	0	0	0.866577258358
Aldh4a1	0	0	0.797193217741	0	0	0	0	0	0	0	0
Aldh7a1	0	0	0.775974710221	0	0	0	0	0	0	0	0
Aldh9a1	0	0	0.843644027206	0	0	0	0.911437877191	0.906791838299	0	0.855139381167	0.957524667114
Aldoa	0	0	0	0.764872114187	0	0.796781300891	0.995440176262	0.948021841173	0.919216400038	0.8592010729	0
Aldoart1	0	0	0	0	0	0	0.80627454737	0	0	0	0
Aldoc	0	0	0	0	0	0	0	0.79214484146	0	0	0
Alg11	0.900517290928	0.880592010729	0	0	0	0.762850847782	0	0.804636459431	0	0	0
Alg12	0	0	0.752869048759	0	0	0	0	0	0	0	0.79659929112
Alg14	0	0	0	0	0.797289012358	0.786943193793	0	0	0	0	0
Alg2	0	0	0.817319666635	0	0	0	0	0	0	0	0
Alg3	0	0.797700929208	0	0	0	0	0	0	0	0	0
Alg5	0	0	0	0	0	0	0	0	0	0	0.883849027685
Alg8	0	0	0	0	0	0	0	0	0.796924992815	0	0.829859181914
Alg9	0.843404540665	0.91781779864	0.926908707731	0	0	0.880793179423	0	0	0	0	0
Alkbh1	0	0	0	0	0	0	0	0	0.850608295814	0	0
Alkbh2	0	0	0	0	0	0	0	0	0	0	0.846192164
Alkbh3	0	0.77989271003	0.775045502443	0	0	0	0	0	0.830318996072	0	0
Alkbh4	0	0	0	0	0	0	0	0	0.760484720759	0	0
Alkbh5	0	0	0	0	0	0	0.93604751413	0.874681482901	0	0	0
Alkbh7	0	0	0	0	0.750713669892	0	0	0	0	0	0
Alox12	0	0	0	0	0	0	0	0	0.760570935913	0	0
Alox12b	0.833729284414	0	0	0	0	0	0	0	0	0	0
Alox12e	0	0	0	0	0	0	0	0	0	0	0.772736852189
Aloxe3	0.959565092442	0.961701312386	0.835204521506	0	0.871386148098	0.917827378101	0.759047801514	0.830932081617	0.788849506658	0	0
Alpk2	0.99900373599	0.999204904684	0.998821726219	0.993466807165	0.972545262956	0.9984768656	0	0	0	0	0
Als2	0.857515087652	0.825644218795	0.894922885334	0	0	0.886358846633	0	0	0	0	0
Als2cl	0	0	0.810470351566	0	0	0.835568541048	0	0	0	0	0
Alx3	0	0	0	0	0	0	0	0	0	0	0.834917137657
Ambra1	0	0	0.905105853051	0	0	0	0	0	0	0	0
Amd1	0	0.750838202893	0	0	0	0.825529265255	0	0	0	0	0
Amd2	0	0.750933997509	0	0	0	0.825586742025	0	0	0	0	0
Amdhd2	0	0	0.786052303861	0	0.755541718555	0.943394961203	0.93886387585	0.805536928825	0	0	0.845904780151
Amfr	0	0	0	0	0	0.869757639621	0	0	0	0	0
Amh	0	0	0	0.830501005843	0	0	0.834869240349	0.934208257496	0.763435194942	0	0
Amhr2	0	0.816007280391	0	0	0.808583197624	0	0.807318708689	0	0	0	0
Amica1	0	0	0	0	0	0.764546412492	0	0	0	0	0
Amigo2	0	0.774298304435	0	0	0	0	0	0	0	0	0.88909857266
Amigo3	0	0	0	0	0	0	0.770792221477	0	0	0	0
Ammecr1	0.982431267363	0.961940798927	0.87936583964	0	0	0.925107768943	0	0	0	0	0
Amn1	0	0	0	0.880496216113	0	0	0	0	0	0	0
Amt	0	0	0	0	0	0	0	0	0.846469968388	0	0
Amz2	0.988619599579	0.976060925376	0.969154133538	0.971989654181	0.967947121372	0.980457898266	0	0.992259795	0.929303573139	0	0.794673819331
Anapc1	0	0	0	0	0	0.80111121755	0	0	0	0	0
Anapc11	0	0	0	0	0	0	0.86641440751	0	0	0	0
Anapc13	0	0	0	0	0	0	0	0	0	0.772832646805	0
Anapc2	0	0	0	0	0	0	0	0	0	0	0.866558099435
Anapc5	0	0	0	0	0	0	0.950962735894	0	0	0	0
Ang	0.906638566913	0.862410192547	0.793390171472	0	0.836363636364	0	0.826812913114	0	0	0.934840501964	0
Angptl2	0	0	0	0	0	0.777603218699	0	0	0	0	0
Angptl4	0	0	0.75263914168	0	0	0	0	0	0	0	0
Angptl6	0	0.889702078743	0.911035539803	0.770763483092	0.888016093496	0	0.765973752275	0.871184979404	0.913794424753	0	0
Ank	0.754660408085	0	0	0	0	0.823124820385	0	0	0	0	0
Ank1	0	0	0	0	0	0	0	0	0	0	0.885573330779
Ankfy1	0	0	0.752485870294	0	0	0	0	0	0	0	0
Ankib1	0	0.754123958234	0	0	0	0	0	0	0	0	0
Ankle1	0.750866941278	0.793485966089	0	0	0	0	0.766251556663	0	0	0	0.803285755341
Ankle2	0.771271194559	0	0	0	0	0	0	0	0	0	0
Ankmy1	0	0.785506274547	0	0	0	0	0	0	0	0	0
Ankrd10	0	0.775083820289	0	0	0	0	0	0	0	0	0
Ankrd11	0.997471022129	0.998189481751	0.989012357506	0	0.897346489127	0.996206533193	0.754373024236	0.785420059393	0	0	0
Ankrd12	0	0.794587604177	0	0	0	0.770447360858	0	0	0	0	0
Ankrd13a	0.751738672287	0.766347351279	0	0.751882364211	0	0.8276654852	0	0.860599674298	0	0	0
Ankrd13b	0.900095794616	0.915403774308	0.808410767315	0	0	0	0.813593256059	0	0	0	0
Ankrd13d	0	0	0	0	0	0	0.964738001724	0	0	0	0
Ankrd17	0	0	0.8354056902	0	0	0	0.929715489989	0	0	0	0
Ankrd2	0	0	0	0	0	0	0	0	0	0	0.801887153942
Ankrd22	0.860752945684	0.878819810327	0	0	0	0.90381262573	0	0	0	0	0
Ankrd24	0.789443433279	0.837819714532	0	0.800172430309	0.768569786378	0	0	0.91072899703	0.933097039946	0	0
Ankrd28	0.833595171951	0.92473416994	0	0	0	0.936152888208	0	0	0	0	0
Ankrd33b	0.98171280774	0.866538940512	0.953961107386	0	0.931305680621	0.967420250982	0	0	0	0	0
Ankrd37	0	0	0	0	0	0	0	0.897212376664	0	0	0
Ankrd40	0	0	0	0	0.840712711946	0.863808793946	0.88610978063	0	0.753961107386	0	0
Ankrd44	0.998304435291	0.995813775266	0.994031995402	0	0.757428872497	0.996608870581	0	0	0	0	0
Ankrd46	0.870169556471	0.847523709168	0.850052687039	0	0	0	0.816831114091	0.822320145608	0	0	0
Ankrd49	0.90527828336	0	0	0	0	0.829293993678	0	0	0	0	0
Ankrd50	0.879749018105	0.822186033145	0.846153846154	0	0	0.870591052783	0	0	0	0	0
Ankrd52	0	0	0	0	0	0	0.807778522847	0	0	0	0
Ankrd53	0.861777948079	0.896628029505	0.772813487882	0	0	0	0.929849602452	0	0	0	0.92069163713
Ankrd55	0.964575150877	0.934763866271	0.859009483667	0	0.876175878916	0.944985151834	0	0	0	0	0
Ankrd6	0.765102021266	0	0	0	0	0	0	0	0	0	0
Ankrd60	0	0	0.820979020979	0	0	0	0	0	0	0	0
Ankzf1	0	0	0	0	0	0	0	0.891378484529	0	0	0
Ano1	0	0	0	0	0	0	0	0	0	0	0.911514512884
Ano10	0.986924034869	0.978283360475	0	0	0	0.960111121755	0	0	0	0	0
Ano6	0.867017913593	0	0	0	0	0.947514129706	0	0	0	0	0
Ano7	0.940463645943	0.953194750455	0.856355972794	0	0.953175591532	0.942686081042	0.84320337197	0	0	0	0
Ano8	0	0.772612319188	0	0.862697576396	0.847858990325	0	0.780477057189	0	0.8753807836	0	0
Ano9	0	0.857016955647	0	0.780534533959	0	0	0	0	0	0	0
Anp32a	0.985573330779	0.993371012549	0.984270523997	0.937944247533	0.983417951911	0.992231056615	0.95562793371	0.965140339113	0	0.836823450522	0
Anp32b	0	0	0.926717118498	0	0	0	0.974394099052	0.804138327426	0	0.805680620749	0
Anp32e	0	0.762592202318	0.805412395823	0	0	0	0.89601494396	0	0.798658875371	0	0
Antxr2	0.986138519015	0.960015327139	0.976204617301	0	0.849037264106	0.977574480314	0	0	0	0	0
Anxa1	0	0	0	0	0	0.898237379059	0	0	0	0	0
Anxa11	0.959478877287	0.960896637609	0.824475524476	0	0	0.931784653702	0	0	0	0	0
Anxa13	0.840051729093	0.846958520931	0	0	0	0.775706485296	0	0	0	0	0
Anxa2	0.957773733116	0.927205671041	0.91277900182	0	0	0.962649679088	0	0.798285276367	0	0	0
Anxa4	0.912261710892	0.909426190248	0	0	0	0.810767314877	0	0	0	0	0
Anxa5	0.786492959096	0	0	0	0	0.882785707443	0	0	0	0	0
Anxa6	0.840760609254	0.858884950666	0.894683398793	0.812223393045	0	0.866711370821	0.979883130568	0	0	0	0
Anxa9	0	0	0.844333748443	0	0	0	0	0	0	0	0
Aoc2	0	0	0	0	0	0	0.918469202031	0	0	0	0
Aoc3	0	0	0	0	0	0	0.821707060063	0	0	0	0
Ap1ar	0.756787048568	0.795066577258	0	0	0.828872497366	0	0	0	0	0	0
Ap1b1	0.884921927388	0	0	0	0	0	0	0	0.769700162851	0	0
Ap1g1	0.818162659259	0.817281348788	0	0	0	0	0	0	0	0	0
Ap1m1	0	0	0	0	0	0	0	0	0.753874892231	0	0
Ap1m2	0.773876808123	0	0	0.938365743845	0	0	0	0.878168406936	0	0	0
Ap1s1	0	0	0	0	0	0.826717118498	0	0	0	0	0
Ap2a1	0	0	0	0	0	0	0	0	0.907864738002	0	0
Ap2b1	0	0	0	0	0	0.790669604368	0.829571798065	0	0.856537982565	0	0
Ap2m1	0	0	0.751202222435	0	0	0	0.948644506179	0.774585688284	0	0	0
Ap3b1	0	0	0.776137561069	0	0	0	0	0	0	0	0
Ap3d1	0	0.797365648051	0.772114187183	0.800316122234	0	0	0	0.864153654565	0	0	0
Ap3m2	0.782325893285	0.883494587604	0	0	0	0.768368617684	0	0	0	0	0
Ap3s2	0	0	0	0	0	0.760283552064	0	0	0	0	0
Ap4b1	0.924973656481	0.927598428968	0	0	0.751614139285	0.834045406648	0	0	0	0	0
Ap4m1	0	0	0	0	0.789989462592	0	0.881166778427	0	0.764785899032	0.881981032666	0
Apaf1	0	0.855944055944	0	0	0	0.758319762429	0	0	0	0	0
Apba3	0	0	0	0	0	0	0	0.894424753329	0	0	0
Apbb1ip	0.99173292461	0.978733595172	0.895535970878	0	0	0.968244084682	0	0	0	0	0
Apbb2	0	0	0	0	0	0	0	0	0	0	0.957333077881
Apbb3	0	0.757946163426	0	0	0	0.806408659833	0	0.90392757927	0.835999616822	0	0
Apc	0	0	0	0	0	0	0	0	0.856183542485	0	0
Apc2	0	0.782536641441	0	0.854076060925	0	0	0.872765590574	0	0.897356068589	0	0
Apex1	0	0.752849889836	0	0.911993485966	0.835281157199	0.848625347255	0.874212089281	0.890123575055	0	0	0
Api5	0.776578216304	0.789012357506	0	0	0	0	0.931363157391	0	0.836296580132	0	0
Apitd1	0	0	0	0	0	0	0.855053166012	0	0	0	0
Aplp1	0	0	0.87626209407	0	0	0	0	0	0	0	0
Apoa5	0	0	0	0	0	0	0	0	0.822578791072	0	0
Apobec2	0	0	0	0	0	0	0	0	0.778561164863	0	0
Apobec3	0.85750550819	0.918718268033	0.932072037551	0.94419963598	0.881099722196	0	0.977191301849	0	0.849248012262	0.771443624868	0
Apobr	0.79056423029	0	0	0	0	0.807653989846	0	0	0	0	0
Apol6	0	0	0	0	0	0.836306159594	0	0	0	0	0
Apol8	0	0	0	0	0	0	0.964038701025	0	0	0	0
Apom	0	0.836057093591	0	0.868224925759	0	0	0.967219082288	0	0.970006705623	0	0
Appl1	0.914407510298	0.945694031995	0	0	0	0.880199252802	0	0	0	0	0
Appl2	0	0	0	0	0	0	0	0	0.953386339688	0	0
Aprt	0	0	0.880132196571	0	0.807414503305	0	0.848970207874	0.853443816458	0.868569786378	0.82755053166	0.757572564422
Aptx	0	0.756949899416	0	0	0	0	0	0	0	0	0
Aqp11	0.803218699109	0.77972027972	0	0	0	0	0	0	0	0	0.81811476195
Aqp3	0	0	0	0	0	0.911361241498	0	0	0	0	0
Aqp5	0	0	0	0	0	0	0	0	0	0	0.784031037456
Aqp6	0	0	0	0	0	0	0	0	0	0	0.7831209886
Aqp7	0	0	0	0	0	0.81184021458	0	0	0	0	0
Arap1	0	0	0	0	0	0.879135932561	0	0	0	0	0
Arc	0	0	0.895708401188	0	0	0	0	0	0	0	0
Arcn1	0.881387106045	0.832618066865	0	0	0	0	0.863837532331	0.864373982182	0	0	0
Arf1	0.940770188715	0.969115815691	0.957380975189	0.913066385669	0.920911964748	0.83880639908	0.884088514226	0	0	0	0
Arf2	0	0	0	0.868387776607	0	0.895650924418	0	0	0	0	0
Arf3	0	0	0	0	0.764776319571	0	0.750953156433	0	0	0	0
Arf4	0	0	0	0	0	0	0.852303860523	0.784078934764	0	0	0
Arf5	0	0	0	0.826324360571	0	0	0	0	0	0	0
Arf6	0	0.773005077115	0.884442954306	0.793227320625	0	0	0.933796340646	0.866347351279	0.874509052591	0.931813392087	0
Arfgap2	0	0	0	0	0.797298591819	0	0	0	0	0	0
Arfip1	0	0.775993869145	0	0	0	0	0	0	0	0	0
Arfrp1	0	0	0	0	0	0	0	0	0.786646230482	0	0
Arhgap1	0	0	0	0	0	0	0	0	0.93557812051	0	0
Arhgap10	0.934284893189	0.942705239966	0.884720758693	0	0	0.800067056231	0	0	0	0	0
Arhgap12	0.988964460197	0.989912826899	0.992393907462	0.796340645656	0	0.973761854584	0	0	0	0	0
Arhgap15	0.912654468819	0.802366127024	0	0	0	0	0	0	0	0	0
Arhgap17	0.961241498228	0.909474087556	0	0	0.784941086311	0.977938499856	0	0	0	0	0
Arhgap18	0.983542484912	0.956605038797	0.959900373599	0.832292365169	0.798074528212	0.980783599962	0	0	0	0	0
Arhgap21	0.903659354344	0.851767410672	0	0	0.863636363636	0.913650732829	0.869537312003	0	0	0.930242360379	0.911926429735
Arhgap22	0	0	0	0	0	0	0	0	0	0	0.792959095699
Arhgap25	0.927291886196	0.977909761471	0.980093878724	0.887182680333	0.797384806974	0.971616055178	0	0	0	0	0.810039275793
Arhgap26	0.994367276559	0.985985247629	0.943059680046	0	0	0.98165533097	0	0	0	0	0
Arhgap27	0	0.901944630712	0.904176645273	0.805517769901	0	0	0	0.833221572948	0	0	0
