	Batf	Irf4	Maf	Stat3	Rorc	Fosl2	Nfe2l2	Hif1a	Ikzf3	Etv6	Kdm6b	Jmjd6	Id2	Ski	Lef1	Atf6	Trib3	Sirt2	Prkrir	Satb1	Nfatc2	Crem	Ddit3	Aes	Inhba	Zfp36l2	Egr2	Bcl11b
Akap1	0	0	0	0	0	-1.06384340299	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Akap12	1.00192276892	1.16223218877	0	1.03036034452	0	-1.17919435077	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Akap13	1.9724959414	0	0	0	-1.82050672528	0	0	1.41085896497	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Akap8l	0	0	0	0	0	1.0730731718	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Akna	0	0	-1.95575564828	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Akr1b8	0	0	-1.36723013775	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Akr1c18	0	-1.06385687791	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Akt1s1	0	0	0	0	0	0	0	0	0	-1.87608607321	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Akt2	0	0	0	0	0	-1.31901253943	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Alcam	0	-1.9223075199	-1.39119003467	-1.06161245827	1.04798501628	-1.76221502964	0	0	0	0	0	-1.0360981589	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Aldh1l2	0	1.23639267988	0	1.25730854662	0	1.0515879231	0	-1.42957880597	0	-1.31018585995	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Aldh3a2	0	1.2492584175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Aldh7a1	1.06232545389	0	0	1.09965087255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Aldoa	0	0	0	1.70692705437	0	0	0	1.94366089425	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Aldoc	0	1.13373193343	0	0	0	1.11685586298	-1.50639441265	1.7918219678	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Alg11	0	0	0	0	0	0	0	1.78190615365	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Alg12	0	0	0	0	0	0	0	0	0	0	0	-1.71843709381	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Alg8	0	0	0	0	0	-1.01334332326	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Alkbh2	0	0	0	0	0	0	0	1.48114562455	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Alkbh5	0	0	0	0	0	0	0	1.8615814222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Alpk2	0	1.99699214386	1.96854048173	1.99196006341	-1.95065816973	0	0	1.62523064738	0	-1.61595399504	1.56661628742	-1.20288608123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Als2cl	1.60634915891	0	0	1.53231083552	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Amdhd2	0	0	0	0	0	1.91906750704	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Amica1	-1.74219024844	-1.73685240098	-1.21301786891	0	-1.15197882028	-1.69375682013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Amigo2	-1.1037255705	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ammecr1	-1.92602507144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Amn1	0	0	0	0	0	0	1.16585990729	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ampd3	0	0	0	0	0	1.49084245441	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Amz1	1.1652886675	1.09715782299	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Anapc11	0	0	0	0	0	0	0	1.58872337134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Anapc13	0	0	0	0	-1.47767142684	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Angptl2	-1.26946067631	-1.04270267745	0	0	-1.13374714485	-1.74099189027	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Angptl4	0	-1.50278955695	0	0	0	0	0	0	0	0	1.66760151993	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Angptl6	1.63790088673	1.8409782907	0	0	0	1.69218032987	-1.71153917759	-1.81725379738	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ank	-1.65600069103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ankib1	0	0	-1.10082729375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ankle1	-1.72181699004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ankrd12	0	0	-1.21308346521	0	0	-1.74448593332	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ankrd13b	0	0	0	0	0	-1.57658418803	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ankrd37	0	0	0	0	0	0	-1.369282866	1.89604142152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ankrd39	0	-1.11007043936	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ankrd40	0	0	0	0	0	0	0	0	0	0	1.62468604961	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ankrd44	0	0	-1.91198423602	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ankrd46	0	0	-1.83292160569	0	-1.38797533158	0	0	1.72386089872	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ankzf1	0	0	0	0	0	0	0	1.88207111311	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ano8	0	0	0	0	0	0	0	0	0	-1.8554286059	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Anp32a	0	1.95636538594	0	1.84793568062	0	0	0	1.90843941914	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Anp32b	0	0	0	0	0	0	0	0	0	0	1.6636893943	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Anp32e	0	1.64219046138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Antxr2	-1.95134150162	-1.95160971851	0	0	0	-1.87650791712	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Anxa11	1.82479320556	1.85991897616	0	0	0	0	0	0	0	0	1.53183185279	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Anxa2	1.94743747096	1.92247449565	-1.9103878867	1.38540069415	-1.62068552767	0	0	1.79665368813	0	0	1.50518294844	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Anxa3	0	1.22172418613	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Anxa4	0	1.8991846377	0	0	-1.55175740545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Anxa5	1.66105438904	0	-1.08623971825	1.19125740512	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Anxa6	1.81467672237	0	-1.86465288061	0	0	0	0	1.40049874041	0	-1.34418019666	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Anxa9	0	0	0	0	0	0	0	1.43540314639	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Aoc2	-1.31129173999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ap1ar	0	0	0	0	0	-1.38095787909	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ap3b1	0	0	0	0	-1.01441703862	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ap3s1	0	0	0	-1.07600117292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ap4b1	0	0	0	0	0	0	1.29367565233	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Apaf1	0	0	0	0	-1.2196330923	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Apba3	0	0	0	0	0	0	0	1.78926264923	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Apbb1ip	-1.94496984427	-1.9488603872	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Apbb3	0	0	0	0	0	0	0	1.84891851728	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Apex1	0	0	0	0	0	0	0	0	0	-1.4567183785	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Aplp1	1.22249063457	1.2502316594	0	0	0	1.61894343938	0	1.42131653591	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Apoa1bp	0	0	0	0	0	1.18708745152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Apobec1	0	-1.23746469739	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Apol9a	0	0	0	0	0	0	0	0	0	0	0	-1.41678811074	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Apold1	1.16555349154	0	0	1.32198696366	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Appl1	0	1.83201236821	-1.65668875805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Appl2	0	0	0	1.09996913795	0	0	0	1.71143941555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Aqp3	-1.46357237696	1.65313930749	1.42901121994	0	0	1.88624167062	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Arap2	1.68790584488	1.43015199411	0	0	-1.11556942506	0	0	0	0	0	1.28294656898	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Arc	0	-1.60446452109	0	-1.62078424074	0	-1.14252428104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Arf2	-1.595956125	0	-1.46564169508	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Arf3	0	0	0	0	0	0	0	0	0	0	1.64405997356	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Arf6	0	0	-1.79474991895	1.71252182015	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Arfip1	0	0	-1.3916208628	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Arhgap10	-1.90010662926	0	0	0	0	0	0	0	0	0	1.03417687414	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Arhgap12	0	1.94401310715	0	1.71569971991	-1.14999758482	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Arhgap15	0	0	-1.26839665855	0	0	1.60579986517	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Arhgap17	1.8398969662	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Arhgap18	1.96529797054	0	0	0	-1.79010414448	1.97863971885	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Arhgap19	0	1.11214067384	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Arhgap21	0	0	0	0	0	-1.80329238018	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Arhgap25	0	0	0	0	-1.69943298585	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Arhgap30	0	0	0	0	0	0	0	1.54030356787	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Arhgap31	-1.64828994625	0	0	0	0	-1.23956518722	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Arhgap39	0	0	-1.85631697401	0	0	-1.90316329118	0	0	0	0	0	1.50825625025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Arhgdia	0	0	0	0	0	0	0	1.85849314673	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Arhgdig	0	0	0	0	0	-1.0821379595	0	1.87810995197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Arhgef1	0	-1.84395020399	0	0	0	0	0	0	0	-1.394886696	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Arhgef10	1.8028809327	0	0	1.84262631004	-1.73528743594	1.94011436883	0	1.78406694791	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Arhgef11	0	0	0	0	0	0	0	1.37848312798	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Arhgef18	0	-1.04992393629	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Arhgef3	0	-1.94997889295	-1.99336930699	0	0	-1.97839760093	0	-1.52617732483	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Arhgef40	1.01832906556	1.0560536849	-1.53138418945	1.1889939453	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Arhgef9	0	0	-1.65954307384	0	0	0	0	1.70624818017	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Arid1a	0	0	0	0	0	0	0	0	0	0	1.81752363091	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Arid1b	0	0	0	0	0	0	0	0	0	0	1.55419310122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Arid3a	0	1.39831243829	0	0	0	0	0	1.30511374549	0	0	1.67828078276	1.77124036851	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Arid4a	-1.85626441953	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Arid5a	0	1.96701644229	0	1.98243174776	-1.94358408939	1.91714581608	0	1.82868580762	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Arid5b	-1.93981722241	0	0	1.92207252315	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Arih2	0	0	0	0	0	0	0	1.57565718469	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Arl10	0	1.87578761914	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Arl15	0	0	0	0	0	-1.34581817359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Arl4a	0	-1.00691952584	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Arl4c	1.91259898045	1.86506509405	-1.90665770785	1.79113809084	-1.40728257129	1.81084288841	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Arl5c	0	0	0	0	0	1.55937030724	1.36602295481	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Arl6ip1	-1.8715977094	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Arl6ip5	0	0	0	0	0	0	0	1.83972624667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Arl8a	0	1.02354710647	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Armc5	0	0	0	0	0	0	0	0	0	0	0	1.46439011335	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Armc6	0	0	0	0	0	-1.56294379125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Armcx6	0	1.67844879563	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Arntl	0	0	0	1.06155184583	1.91233771187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Arpc2	0	0	0	0	0	0	0	1.78829391743	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Arrb1	1.35856432513	1.12006533011	0	1.24387198494	0	1.50221160266	0	1.83015672278	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Arrb2	0	1.41051624567	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Arrdc3	0	0	0	0	0	1.07505833223	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Arrdc4	0	0	0	0	0	1.06704416813	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Arsb	0	-1.75140338219	0	0	0	-1.76635502053	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Asah1	0	0	-1.02948193389	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Asap1	0	0	0	-1.41130565544	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Asb2	1.90416717427	-1.82692851012	-1.94482081594	0	-1.74867557752	1.92129734758	0	0	0	1.28684777371	0	-1.5522936595	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Asb3	0	0	0	0	0	0	0	1.31499090751	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Asf1a	-1.15686617836	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Asl	0	0	0	0	0	0	0	1.34057675979	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Asns	0	1.05705810318	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Asph	1.95438568746	1.93576764253	0	1.1954440726	0	0	0	1.67678633005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ass1	0	0	0	0	0	0	0	0	0	0	0	1.44048871621	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Aste1	0	0	-1.08562339819	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Atad1	-1.83017435216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Atad3a	0	0	0	0	0	-1.08156014586	0	0	0	0	0	1.63245353724	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Atad5	-1.65942183231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Atf3	-1.77782014383	1.2290157656	-1.39632870561	-1.28826886719	0	1.46774094947	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Atf4	0	0	0	0	0	0	0	0	0	0	1.70889289076	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Atf5	0	0	0	0	0	0	0	-1.66343647585	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Atf6	0	1.92378052806	0	1.68516646868	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Atf6b	0	0	0	0	0	0	0	0	0	-1.43139645178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Atg16l1	0	0	0	0	0	0	0	1.38579398402	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Atg2b	0	0	0	0	0	0	0	1.62658927121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Atg3	0	1.64102249119	0	0	-1.3207281803	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Atg9a	0	0	0	1.20960390353	0	0	0	1.92904742518	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Atg9b	1.82575156247	0	0	1.70052285078	0	0	0	1.9013373678	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Athl1	0	0	0	1.35216990922	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Atl3	0	0	0	0	-1.50207214054	0	0	0	0	0	1.61154803595	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Atmin	0	1.42747589616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Atn1	0	0	0	0	0	0	0	0	0	0	1.90610295835	1.9148608304	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Atp10a	0	0	-1.92937702646	1.65467158545	0	-1.98465841137	0	0	0	0	1.15308536172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Atp10d	1.92050172647	1.90502792063	0	1.72041772463	0	1.74588524673	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Atp11a	-1.03037122907	0	0	-1.07828869698	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Atp11b	0	0	0	0	-1.07750042361	1.72603304722	0	1.60800252143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Atp1a1	-1.64354790146	-1.63123174196	0	0	0	-1.7522924892	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Atp1b1	0	0	-1.30618432705	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Atp2a2	0	0	0	0	0	-1.78510311356	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Atp2a3	0	0	-1.72444397704	1.45465550439	0	1.26407179429	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Atp2b1	-1.53977091101	0	-1.3264194412	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Atp2b4	0	0	0	0	0	0	0	0	0	0	0	1.27819314502	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Atp5d	0	0	0	0	0	0	0	1.86479911395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Atp5e	0	0	0	0	0	0	0	1.37488069474	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Atp5f1	0	0	-1.11386251415	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Atp5j	0	0	0	0	0	0	-1.60981080132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Atp6v0a1	1.86119630264	0	0	1.70323200154	0	1.86143146019	0	0	0	-1.67464594798	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Atp6v0a2	0	0	-1.18246456908	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Atp6v0c	0	0	0	-1.64334234574	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Atp6v0d1	0	0	0	0	0	0	0	1.64216033191	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Atp6v0d2	1.81156138494	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Atp6v0e	0	0	0	0	0	0	0	1.35944748828	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Atp6v1d	0	0	0	0	-1.08039093326	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Atp7a	0	0	0	0	0	0	0	1.21599684039	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Atp8b4	1.96446563368	-1.97577131848	-1.95408941609	0	-1.64096053853	0	0	1.00640351711	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Atpaf1	0	0	0	0	0	0	0	0	0	0	1.57380825284	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Atpif1	0	1.08442336959	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Atrnl1	1.93097845682	1.91838728316	0	1.89514054113	0	0	0	0	0	0	1.16252069079	1.11371888067	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Atxn1	0	1.99678049631	-1.98587680179	1.94029597961	0	0	0	0	0	0	1.72416483223	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Atxn1l	0	0	0	0	0	0	0	0	0	0	0	1.59753659861	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Atxn7l1	0	0	0	0	0	0	0	1.60614330624	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Atxn7l2	0	0	0	0	0	0	0	1.8065975742	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Auh	0	0	0	0	-1.9332235578	1.9159147834	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Aup1	-1.38494397844	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Aurkb	-1.78528994165	0	0	0	0	0	0	1.83023220856	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Avpi1	0	1.92470625779	0	1.89379953202	1.96033179356	0	0	1.54070763463	0	0	1.73533983779	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Axin2	0	1.70046184211	0	0	0	0	0	0	0	0	1.68037798214	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Axl	0	0	0	1.8977670957	0	-1.94023977147	0	0	0	1.59733524475	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B230219D22Rik	0	0	0	0	0	0	0	0	0	0	1.5800832291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
